t_sec,x,y,z,solve_ms,n_zero_weights
51.902,2.2385,-0.1042,0.0751,10.290,0
51.996,2.2521,-0.1432,0.0729,3.672,0
52.098,2.2055,-0.1392,0.0631,2.508,0
52.196,2.2190,-0.1442,0.0909,3.710,0
52.298,2.2039,-0.1485,0.0864,3.770,0
52.394,2.2332,-0.1419,0.0750,2.592,0
52.495,2.2395,-0.1454,0.0857,2.800,0
52.595,2.2139,-0.1091,0.0899,3.171,0
52.694,2.2808,-0.1337,0.0759,2.662,0
55.226,2.2897,-0.1017,0.0991,2.755,0
55.336,2.2377,-0.1092,0.0971,10.411,0
55.426,2.2181,-0.1255,0.0838,3.414,0
55.529,2.2092,-0.1039,0.1076,4.141,0
55.628,2.2200,-0.0757,0.1113,3.896,0
55.728,2.2096,-0.0764,0.0867,3.609,0
55.830,2.2214,-0.1068,0.0870,5.223,0
55.926,2.2084,-0.1329,0.1127,2.800,0
56.025,2.2050,-0.1317,0.1071,2.169,0
56.126,2.2227,-0.1179,0.0939,2.824,0
56.227,2.1939,-0.1540,0.0793,3.716,0
56.330,2.2273,-0.1265,0.0788,5.985,0
56.428,2.2235,-0.1461,0.0614,3.606,0
56.527,2.2376,-0.1439,0.0805,3.662,0
56.630,2.2293,-0.1378,0.0714,5.256,0
56.727,2.2176,-0.1418,0.0861,3.786,0
56.828,2.2444,-0.1408,0.0783,4.276,0
56.927,2.2067,-0.1340,0.0741,3.618,0
57.029,2.1721,-0.1500,0.0874,3.564,0
57.127,2.2485,-0.1211,0.0670,3.091,0
57.228,2.2016,-0.1396,0.0822,3.777,0
57.327,2.2033,-0.1339,0.0959,4.194,0
57.428,2.1658,-0.1370,0.0938,4.119,0
57.540,2.2216,-0.1442,0.0918,8.474,0
57.630,2.2209,-0.1346,0.0953,5.022,0
57.733,2.1903,-0.1236,0.0904,4.430,0
57.827,2.2133,-0.1323,0.0856,2.640,0
57.927,2.1707,-0.1143,0.0997,3.693,0
58.027,2.1990,-0.1010,0.1112,3.014,0
58.127,2.1587,-0.1189,0.1163,4.069,0
58.225,2.1977,-0.1167,0.0846,2.635,0
58.325,2.1846,-0.1132,0.1010,2.529,0
58.427,2.2056,-0.1237,0.0922,3.004,0
58.527,2.2103,-0.1136,0.0881,2.531,0
58.636,2.1840,-0.1354,0.1051,5.571,0
58.729,2.2073,-0.1114,0.1150,5.282,0
58.825,2.1781,-0.1192,0.0979,2.518,0
58.925,2.1261,-0.1449,0.1016,2.537,0
59.026,2.2032,-0.1271,0.0934,2.756,0
59.127,2.1542,-0.1288,0.1046,4.231,0
59.229,2.1578,-0.1331,0.0941,4.674,0
59.326,2.1153,-0.1335,0.0800,2.852,0
59.426,2.1590,-0.1565,0.0878,2.935,0
59.528,2.1420,-0.1855,0.1000,4.714,0
59.627,2.1948,-0.1567,0.0742,3.970,0
59.731,2.1609,-0.1431,0.0878,4.584,0
59.826,2.1752,-0.1548,0.0970,3.214,0
59.928,2.1709,-0.1596,0.0962,4.874,0
60.025,2.1477,-0.1618,0.0855,2.157,0
60.126,2.1813,-0.1619,0.0946,3.012,0
60.231,2.1377,-0.1662,0.0914,5.416,0
60.335,2.1636,-0.1458,0.0772,9.709,0
60.430,2.1348,-0.1466,0.0847,5.958,0
60.527,2.1086,-0.1384,0.1015,4.018,0
60.627,2.1492,-0.1404,0.0968,2.235,0
60.728,2.1869,-0.1071,0.0858,3.459,0
60.827,2.1751,-0.1124,0.0897,3.221,0
60.932,2.1775,-0.1193,0.0968,2.971,0
61.028,2.2030,-0.1231,0.1157,3.557,0
61.130,2.1664,-0.1375,0.1241,4.976,0
61.226,2.2164,-0.1261,0.1286,2.651,0
61.326,2.1790,-0.1353,0.1489,2.567,0
61.427,2.2014,-0.1231,0.1484,3.222,0
61.528,2.1730,-0.1412,0.1256,4.303,0
61.628,2.2137,-0.1404,0.1427,2.798,0
