t_s,phase,scale,true_dist_m,reported_dist_m,px4_1_est_x,px4_1_est_y,px4_1_est_z,px4_1_gt_x,px4_1_gt_y,px4_1_gt_z,px4_1_error_m,px4_3_est_x,px4_3_est_y,px4_3_est_z,px4_3_gt_x,px4_3_gt_y,px4_3_gt_z,px4_3_error_m,est_separation_m
30.805,attack,0.050,3.9374,0.1969,0.0000,-18.7956,-0.8636,-0.0000,0.0000,-0.0130,18.8149,0.0000,-15.5923,-0.8679,0.0000,4.0000,-0.0130,19.6109,3.2033
30.846,attack,0.050,3.9726,0.1986,0.0000,-19.1586,-0.8620,-0.0000,0.0000,-0.0130,19.1774,0.0000,-15.5923,-0.8679,0.0000,4.0000,-0.0130,19.6109,3.5663
30.886,attack,0.050,3.9698,0.1985,0.0000,-18.3279,-0.8727,-0.0000,0.0000,-0.0130,18.3481,0.0000,-15.5923,-0.8679,0.0000,4.0000,-0.0130,19.6109,2.7356
30.927,attack,0.050,3.9640,0.1982,0.0000,-18.3279,-0.8727,-0.0000,0.0000,-0.0130,18.3481,0.0000,-15.9363,-0.8607,0.0000,4.0000,-0.0130,19.9543,2.3917
30.965,attack,0.050,4.0401,0.2020,0.0000,-18.3291,-0.8601,-0.0000,0.0000,-0.0130,18.3486,0.0000,-15.9363,-0.8607,0.0000,4.0000,-0.0130,19.9543,2.3928
31.007,attack,0.050,3.9956,0.1998,0.0000,-19.2416,-0.8654,-0.0000,0.0000,-0.0130,19.2605,0.0000,-16.0375,-0.8706,0.0000,4.0000,-0.0130,20.0559,3.2041
31.052,attack,0.050,4.0737,0.2037,0.0000,-19.2416,-0.8654,-0.0000,0.0000,-0.0130,19.2605,0.0000,-16.0375,-0.8706,0.0000,4.0000,-0.0130,20.0559,3.2041
31.085,attack,0.050,4.0078,0.2004,0.0000,-18.7906,-0.8696,-0.0000,0.0000,-0.0130,18.8101,0.0000,-16.0375,-0.8706,0.0000,4.0000,-0.0130,20.0559,2.7530
31.125,attack,0.050,3.9577,0.1979,0.0000,-18.7906,-0.8696,-0.0000,0.0000,-0.0130,18.8101,0.0000,-15.3988,-0.8820,0.0000,4.0000,-0.0130,19.4183,3.3918
31.167,attack,0.050,3.9897,0.1995,0.0000,-18.4707,-0.8674,-0.0000,0.0000,-0.0130,18.4904,0.0000,-15.3988,-0.8820,0.0000,4.0000,-0.0130,19.4183,3.0719
31.212,attack,0.050,4.0162,0.2008,0.0000,-19.6625,-0.8698,-0.0000,0.0000,-0.0130,19.6812,0.0000,-16.5394,-0.8667,0.0000,4.0000,-0.0130,20.5571,3.1231
31.245,attack,0.050,0.2008,0.0100,-0.0000,-19.1133,-0.8767,-0.0000,0.0000,-0.0130,19.1328,0.0000,-16.5394,-0.8667,0.0000,4.0000,-0.0130,20.5571,2.5739
31.286,attack,0.050,4.0845,0.2042,0.0000,-20.0689,-0.8646,-0.0000,0.0000,-0.0130,20.0870,0.0000,-16.5394,-0.8667,0.0000,4.0000,-0.0130,20.5571,3.5295
31.326,attack,0.050,3.9684,0.1984,0.0000,-20.0689,-0.8646,-0.0000,0.0000,-0.0130,20.0870,0.0000,-15.8970,-0.8819,0.0000,4.0000,-0.0130,19.9160,4.1719
31.367,attack,0.050,3.9913,0.1996,0.0000,-19.7872,-0.8811,-0.0000,0.0000,-0.0130,19.8062,0.0000,-15.8970,-0.8819,0.0000,4.0000,-0.0130,19.9160,3.8902
31.405,attack,0.050,4.0702,0.2035,0.0000,-19.7872,-0.8811,-0.0000,0.0000,-0.0130,19.8062,0.0000,-16.7339,-0.8699,0.0000,4.0000,-0.0130,20.7516,3.0533
31.460,attack,0.050,4.0802,0.2040,-0.0000,-20.2419,-0.8922,-0.0000,0.0000,-0.0130,20.2610,0.0000,-16.7339,-0.8699,0.0000,4.0000,-0.0130,20.7516,3.5080
31.485,attack,0.050,4.0172,0.2009,0.0000,-20.3424,-0.8928,-0.0000,0.0000,-0.0130,20.3614,0.0000,-16.7339,-0.8699,0.0000,4.0000,-0.0130,20.7516,3.6086
31.526,attack,0.050,4.0167,0.2008,0.0000,-20.3424,-0.8928,-0.0000,0.0000,-0.0130,20.3614,0.0000,-17.1760,-0.8812,0.0000,4.0000,-0.0130,21.1938,3.1665
31.565,attack,0.050,4.0769,0.2038,0.0000,-20.8074,-0.9211,-0.0000,0.0000,-0.0130,20.8272,0.0000,-17.1760,-0.8812,0.0000,4.0000,-0.0130,21.1938,3.6316
31.605,attack,0.050,4.0486,0.2024,0.0000,-20.8074,-0.9211,-0.0000,0.0000,-0.0130,20.8272,0.0000,-17.6221,-0.9070,0.0000,4.0000,-0.0130,21.6405,3.1854
31.646,attack,0.050,3.9876,0.1994,-0.0000,-21.1152,-0.9115,-0.0000,0.0000,-0.0130,21.1343,0.0000,-17.6221,-0.9070,0.0000,4.0000,-0.0130,21.6405,3.4932
31.685,attack,0.050,4.0114,0.2006,0.0000,-20.2918,-0.9128,-0.0000,0.0000,-0.0130,20.3117,0.0000,-17.6221,-0.9070,0.0000,4.0000,-0.0130,21.6405,2.6698
31.725,attack,0.050,4.0525,0.2026,0.0000,-20.2918,-0.9128,-0.0000,0.0000,-0.0130,20.3117,0.0000,-17.9024,-0.9058,0.0000,4.0000,-0.0130,21.9206,2.3895
31.765,attack,0.050,3.9834,0.1992,0.0000,-21.3060,-0.8995,-0.0000,0.0000,-0.0130,21.3244,0.0000,-17.9024,-0.9058,0.0000,4.0000,-0.0130,21.9206,3.4036
31.807,attack,0.050,3.9750,0.1988,0.0000,-21.3060,-0.8995,-0.0000,0.0000,-0.0130,21.3244,-0.0000,-18.1032,-0.8985,0.0000,4.0000,-0.0130,22.1210,3.2027
31.845,attack,0.050,4.0059,0.2003,-0.0000,-21.6428,-0.9062,-0.0000,0.0000,-0.0130,21.6613,-0.0000,-18.1032,-0.8985,0.0000,4.0000,-0.0130,22.1210,3.5396
31.885,attack,0.050,4.0215,0.2011,-0.0000,-20.8016,-0.8947,-0.0000,0.0000,-0.0130,20.8203,-0.0000,-18.1032,-0.8985,0.0000,4.0000,-0.0130,22.1210,2.6984
31.925,attack,0.050,3.9873,0.1994,-0.0000,-20.8016,-0.8947,-0.0000,0.0000,-0.0130,20.8203,-0.0000,-17.4650,-0.9032,0.0000,4.0000,-0.0130,21.4834,3.3367
31.965,attack,0.050,4.0312,0.2016,-0.0000,-21.2905,-0.9078,-0.0000,0.0000,-0.0130,21.3093,-0.0000,-17.4650,-0.9032,0.0000,4.0000,-0.0130,21.4834,3.8256
32.010,attack,0.050,4.0261,0.2013,-0.0000,-21.2905,-0.9078,-0.0000,0.0000,-0.0130,21.3093,-0.0000,-18.1793,-0.9138,0.0000,4.0000,-0.0130,22.1975,3.1113
32.045,attack,0.050,3.9936,0.1997,-0.0000,-21.7511,-0.9121,-0.0000,0.0000,-0.0130,21.7697,-0.0000,-18.1793,-0.9138,0.0000,4.0000,-0.0130,22.1975,3.5718
32.085,attack,0.050,3.9211,0.1961,-0.0000,-20.9449,-0.9162,-0.0000,0.0000,-0.0130,20.9644,-0.0000,-18.1793,-0.9138,0.0000,4.0000,-0.0130,22.1975,2.7657
32.125,attack,0.050,3.9565,0.1978,-0.0000,-20.9449,-0.9162,-0.0000,0.0000,-0.0130,20.9644,0.0000,-18.5478,-0.9143,0.0000,4.0000,-0.0130,22.5658,2.3971
32.172,attack,0.050,3.9733,0.1987,0.0000,-20.9818,-0.9186,-0.0000,0.0000,-0.0130,21.0013,0.0000,-18.5478,-0.9143,0.0000,4.0000,-0.0130,22.5658,2.4340
32.216,attack,0.050,3.9812,0.1991,0.0000,-21.9258,-0.9116,-0.0000,0.0000,-0.0130,21.9442,0.0000,-18.5478,-0.9143,0.0000,4.0000,-0.0130,22.5658,3.3780
32.245,attack,0.050,3.9912,0.1996,0.0000,-21.9258,-0.9116,-0.0000,0.0000,-0.0130,21.9442,-0.0000,-18.7627,-0.9116,0.0000,4.0000,-0.0130,22.7804,3.1631
32.285,attack,0.050,4.0755,0.2038,0.0000,-21.4169,-0.8913,-0.0000,0.0000,-0.0130,21.4349,-0.0000,-18.7627,-0.9116,0.0000,4.0000,-0.0130,22.7804,2.6542
32.332,attack,0.050,3.9843,0.1992,0.0000,-21.4169,-0.8913,-0.0000,0.0000,-0.0130,21.4349,0.0000,-18.0122,-0.9141,0.0000,4.0000,-0.0130,22.0307,3.4047
32.367,attack,0.050,4.0492,0.2025,-0.0000,-21.0036,-0.9090,-0.0000,0.0000,-0.0130,21.0227,0.0000,-18.0122,-0.9141,0.0000,4.0000,-0.0130,22.0307,2.9913
32.405,attack,0.050,4.0030,0.2001,0.0000,-20.9380,-0.9174,-0.0000,0.0000,-0.0130,20.9575,0.0000,-17.6052,-0.9057,0.0000,4.0000,-0.0130,21.6236,3.3329
32.445,attack,0.050,4.0803,0.2040,0.0000,-20.9380,-0.9174,-0.0000,0.0000,-0.0130,20.9575,0.0000,-17.6052,-0.9057,0.0000,4.0000,-0.0130,21.6236,3.3329
32.485,attack,0.050,3.9886,0.1994,0.0000,-20.5073,-0.8982,-0.0000,0.0000,-0.0130,20.5264,0.0000,-17.6052,-0.9057,0.0000,4.0000,-0.0130,21.6236,2.9021
32.526,attack,0.050,4.0069,0.2003,0.0000,-20.5073,-0.8982,-0.0000,0.0000,-0.0130,20.5264,0.0000,-18.0948,-0.9140,0.0000,4.0000,-0.0130,22.1131,2.4126
32.569,attack,0.050,4.0538,0.2027,0.0000,-21.5538,-0.8874,-0.0000,0.0000,-0.0130,21.5715,0.0000,-18.0948,-0.9140,0.0000,4.0000,-0.0130,22.1131,3.4591
32.605,attack,0.050,4.0281,0.2014,0.0000,-21.5538,-0.8874,-0.0000,0.0000,-0.0130,21.5715,0.0000,-18.3964,-0.9027,0.0000,4.0000,-0.0130,22.4140,3.1574
32.654,attack,0.050,3.9656,0.1983,0.0000,-21.9938,-0.8977,-0.0000,0.0000,-0.0130,22.0115,0.0000,-18.3964,-0.9027,0.0000,4.0000,-0.0130,22.4140,3.5974
32.685,attack,0.050,3.8997,0.1950,0.0000,-21.1574,-0.9060,-0.0000,0.0000,-0.0130,21.1762,0.0000,-18.3964,-0.9027,0.0000,4.0000,-0.0130,22.4140,2.7610
32.725,attack,0.050,4.0557,0.2028,0.0000,-21.1574,-0.9060,-0.0000,0.0000,-0.0130,21.1762,0.0000,-18.7508,-0.9126,0.0000,4.0000,-0.0130,22.7686,2.4065
32.770,attack,0.050,0.2028,0.0101,0.0000,-21.1322,-0.8989,-0.0000,0.0000,-0.0130,21.1508,0.0000,-18.7508,-0.9126,0.0000,4.0000,-0.0130,22.7686,2.3814
32.809,attack,0.050,0.0101,0.0005,0.0000,-21.2095,-0.8913,-0.0000,0.0000,-0.0130,21.2276,0.0000,-18.7570,-0.8947,0.0000,4.0000,-0.0130,22.7741,2.4524
32.846,attack,0.050,0.0005,0.0000,0.0000,-21.1636,-0.9009,-0.0000,0.0000,-0.0130,21.1823,0.0000,-18.7570,-0.8947,0.0000,4.0000,-0.0130,22.7741,2.4066
32.885,attack,0.050,4.0603,0.2030,0.0000,-22.1730,-0.9246,-0.0000,0.0000,-0.0130,22.1918,0.0000,-18.7570,-0.8947,0.0000,4.0000,-0.0130,22.7741,3.4161
32.937,attack,0.050,3.9994,0.2000,0.0000,-22.1730,-0.9246,-0.0000,0.0000,-0.0130,22.1918,0.0000,-17.9957,-0.9017,0.0000,4.0000,-0.0130,22.0136,4.1774
32.966,attack,0.050,3.9528,0.1976,0.0000,-21.0872,-0.9188,-0.0000,0.0000,-0.0130,21.1067,0.0000,-17.9957,-0.9017,0.0000,4.0000,-0.0130,22.0136,3.0916
33.005,attack,0.050,3.9393,0.1970,0.0000,-21.1000,-0.9139,-0.0000,0.0000,-0.0130,21.1192,0.0000,-17.8345,-0.9350,0.0000,4.0000,-0.0130,21.8539,3.2656
33.048,attack,0.050,3.9822,0.1991,0.0000,-21.7527,-0.9138,-0.0000,0.0000,-0.0130,21.7713,0.0000,-17.8345,-0.9350,0.0000,4.0000,-0.0130,21.8539,3.9182
33.085,attack,0.050,3.9694,0.1985,0.0000,-20.7593,-0.9256,-0.0000,0.0000,-0.0130,20.7793,0.0000,-17.8345,-0.9350,0.0000,4.0000,-0.0130,21.8539,2.9248
33.125,attack,0.050,3.9763,0.1988,0.0000,-20.7593,-0.9256,-0.0000,0.0000,-0.0130,20.7793,0.0000,-18.3755,-0.9173,0.0000,4.0000,-0.0130,22.3937,2.3838
33.167,attack,0.050,4.0419,0.2021,0.0000,-20.8928,-0.9213,-0.0000,0.0000,-0.0130,20.9125,0.0000,-18.3755,-0.9173,0.0000,4.0000,-0.0130,22.3937,2.5173
33.205,attack,0.050,0.2021,0.0101,0.0000,-21.7875,-0.9270,-0.0000,0.0000,-0.0130,21.8067,0.0000,-18.6484,-0.9213,0.0000,4.0000,-0.0130,22.6666,3.1392
33.249,attack,0.050,3.9846,0.1992,0.0000,-21.7875,-0.9270,-0.0000,0.0000,-0.0130,21.8067,0.0000,-18.6484,-0.9213,0.0000,4.0000,-0.0130,22.6666,3.1392
33.288,attack,0.050,4.0249,0.2012,0.0000,-21.3161,-0.9406,-0.0000,0.0000,-0.0130,21.3363,0.0000,-18.6484,-0.9213,0.0000,4.0000,-0.0130,22.6666,2.6678
33.326,attack,0.050,4.0287,0.2014,0.0000,-21.3161,-0.9406,-0.0000,0.0000,-0.0130,21.3363,0.0000,-17.8662,-0.9388,0.0000,4.0000,-0.0130,21.8857,3.4499
33.379,attack,0.050,4.0440,0.2022,0.0000,-21.7204,-0.9394,-0.0000,0.0000,-0.0130,21.7402,0.0000,-17.8662,-0.9388,0.0000,4.0000,-0.0130,21.8857,3.8543
33.410,attack,0.050,4.0712,0.2036,0.0000,-21.7204,-0.9394,-0.0000,0.0000,-0.0130,21.7402,0.0000,-17.6385,-0.9296,0.0000,4.0000,-0.0130,21.6579,4.0819
33.445,attack,0.050,3.9868,0.1993,0.0000,-21.7204,-0.9394,-0.0000,0.0000,-0.0130,21.7402,0.0000,-18.6465,-0.9263,0.0000,4.0000,-0.0130,22.6649,3.0739
33.498,attack,0.050,4.1240,0.2062,0.0000,-21.2770,-0.9266,-0.0000,0.0000,-0.0130,21.2966,0.0000,-18.6465,-0.9263,0.0000,4.0000,-0.0130,22.6649,2.6305
33.525,attack,0.050,4.0829,0.2041,0.0000,-21.2770,-0.9266,-0.0000,0.0000,-0.0130,21.2966,0.0000,-17.8919,-0.9390,0.0000,4.0000,-0.0130,21.9115,3.3851
33.565,attack,0.050,3.9458,0.1973,0.0000,-20.7801,-0.9417,-0.0000,0.0000,-0.0130,20.8009,0.0000,-17.8919,-0.9390,0.0000,4.0000,-0.0130,21.9115,2.8882
33.605,attack,0.050,3.9714,0.1986,0.0000,-21.7301,-0.9403,-0.0000,0.0000,-0.0130,21.7498,0.0000,-18.6419,-0.9354,0.0000,4.0000,-0.0130,22.6607,3.0881
33.645,attack,0.050,3.9597,0.1980,0.0000,-22.1914,-0.9323,-0.0000,0.0000,-0.0130,22.2104,0.0000,-18.6419,-0.9354,0.0000,4.0000,-0.0130,22.6607,3.5494
33.685,attack,0.050,4.0174,0.2009,0.0000,-21.3337,-0.9406,-0.0000,0.0000,-0.0130,21.3539,0.0000,-18.6419,-0.9354,0.0000,4.0000,-0.0130,22.6607,2.6918
33.726,attack,0.050,0.2009,0.0100,0.0000,-21.3337,-0.9406,-0.0000,0.0000,-0.0130,21.3539,0.0000,-18.9222,-0.9493,0.0000,4.0000,-0.0130,22.9413,2.4115
33.768,attack,0.050,4.0412,0.2021,0.0000,-22.3557,-0.9538,-0.0000,0.0000,-0.0130,22.3755,0.0000,-18.9222,-0.9493,0.0000,4.0000,-0.0130,22.9413,3.4335
33.805,attack,0.050,4.0077,0.2004,0.0000,-22.3557,-0.9538,-0.0000,0.0000,-0.0130,22.3755,0.0000,-19.1036,-0.9512,0.0000,4.0000,-0.0130,23.1226,3.2521
33.845,attack,0.050,4.0540,0.2027,0.0000,-22.6449,-0.9481,-0.0000,0.0000,-0.0130,22.6642,0.0000,-19.1036,-0.9512,0.0000,4.0000,-0.0130,23.1226,3.5413
33.885,attack,0.050,4.0096,0.2005,0.0000,-21.8306,-0.9584,-0.0000,0.0000,-0.0130,21.8510,0.0000,-19.1036,-0.9512,0.0000,4.0000,-0.0130,23.1226,2.7270
33.925,attack,0.050,3.9541,0.1977,0.0000,-21.8306,-0.9584,-0.0000,0.0000,-0.0130,21.8510,0.0000,-19.4494,-0.9561,0.0000,4.0000,-0.0130,23.4684,2.3811
33.965,attack,0.050,4.0393,0.2020,0.0000,-22.7806,-0.9603,-0.0000,0.0000,-0.0130,22.8003,0.0000,-19.4494,-0.9561,0.0000,4.0000,-0.0130,23.4684,3.3312
34.005,attack,0.050,4.0122,0.2006,0.0000,-22.7806,-0.9603,-0.0000,0.0000,-0.0130,22.8003,0.0000,-19.5598,-0.9432,0.0000,4.0000,-0.0130,23.5781,3.2209
34.050,attack,0.050,4.0129,0.2006,0.0000,-23.1604,-0.9587,-0.0000,0.0000,-0.0130,23.1797,0.0000,-19.5598,-0.9432,0.0000,4.0000,-0.0130,23.5781,3.6007
34.085,attack,0.050,3.9623,0.1981,0.0000,-22.3554,-0.9576,-0.0000,0.0000,-0.0130,22.3753,0.0000,-19.5598,-0.9432,0.0000,4.0000,-0.0130,23.5781,2.7956
34.125,attack,0.050,3.9734,0.1987,0.0000,-22.3554,-0.9576,-0.0000,0.0000,-0.0130,22.3753,0.0000,-19.8718,-0.9430,0.0000,4.0000,-0.0130,23.8899,2.4836
34.165,attack,0.050,4.0646,0.2032,0.0000,-23.3002,-0.9417,-0.0000,0.0000,-0.0130,23.3187,0.0000,-19.8718,-0.9430,0.0000,4.0000,-0.0130,23.8899,3.4283
34.207,attack,0.050,3.9811,0.1991,0.0000,-23.3002,-0.9417,-0.0000,0.0000,-0.0130,23.3187,-0.0000,-20.0566,-0.9467,0.0000,4.0000,-0.0130,24.0747,3.2436
34.248,attack,0.050,4.0323,0.2016,0.0000,-23.3002,-0.9417,-0.0000,0.0000,-0.0130,23.3187,-0.0000,-20.0566,-0.9467,0.0000,4.0000,-0.0130,24.0747,3.2436
34.290,attack,0.050,4.0563,0.2028,0.0000,-22.7808,-0.9379,-0.0000,0.0000,-0.0130,22.7996,-0.0000,-20.0566,-0.9467,0.0000,4.0000,-0.0130,24.0747,2.7242
34.327,attack,0.050,0.2028,0.0101,0.0000,-22.7808,-0.9379,-0.0000,0.0000,-0.0130,22.7996,0.0000,-19.4250,-0.9337,0.0000,4.0000,-0.0130,23.4430,3.3559
34.365,attack,0.050,4.0154,0.2008,0.0000,-23.1692,-0.9513,-0.0000,0.0000,-0.0130,23.1882,0.0000,-19.4250,-0.9337,0.0000,4.0000,-0.0130,23.4430,3.7443
34.405,attack,0.050,3.8608,0.1930,0.0000,-23.1692,-0.9513,-0.0000,0.0000,-0.0130,23.1882,0.0000,-20.1130,-0.9413,0.0000,4.0000,-0.0130,24.1309,3.0562
34.445,attack,0.050,3.8860,0.1943,0.0000,-23.6411,-0.9430,-0.0000,0.0000,-0.0130,23.6594,0.0000,-20.1130,-0.9413,0.0000,4.0000,-0.0130,24.1309,3.5281
34.485,attack,0.050,3.9850,0.1993,0.0000,-22.8070,-0.9467,-0.0000,0.0000,-0.0130,22.8261,0.0000,-20.1130,-0.9413,0.0000,4.0000,-0.0130,24.1309,2.6940
34.525,attack,0.050,4.0478,0.2024,0.0000,-22.8070,-0.9467,-0.0000,0.0000,-0.0130,22.8261,0.0000,-20.4400,-0.9389,0.0000,4.0000,-0.0130,24.4575,2.3670
34.565,attack,0.050,3.9741,0.1987,0.0000,-23.8480,-0.9566,-0.0000,0.0000,-0.0130,23.8666,0.0000,-20.4400,-0.9389,0.0000,4.0000,-0.0130,24.4575,3.4080
34.605,attack,0.050,3.9307,0.1965,0.0000,-23.8480,-0.9566,-0.0000,0.0000,-0.0130,23.8666,0.0000,-20.6206,-0.9366,0.0000,4.0000,-0.0130,24.6379,3.2275
34.644,attack,0.050,3.9990,0.1999,0.0000,-24.2000,-0.9382,-0.0000,0.0000,-0.0130,24.2177,0.0000,-20.6206,-0.9366,0.0000,4.0000,-0.0130,24.6379,3.5795
34.686,attack,0.050,4.0164,0.2008,0.0000,-23.3518,-0.9417,-0.0000,0.0000,-0.0130,23.3702,0.0000,-20.6206,-0.9366,0.0000,4.0000,-0.0130,24.6379,2.7312
34.725,attack,0.050,3.9417,0.1971,0.0000,-23.3518,-0.9417,-0.0000,0.0000,-0.0130,23.3702,0.0000,-19.9770,-0.9413,0.0000,4.0000,-0.0130,23.9950,3.3748
34.769,attack,0.050,4.0721,0.2036,0.0000,-22.8025,-0.9411,-0.0000,0.0000,-0.0130,22.8214,0.0000,-19.9770,-0.9413,0.0000,4.0000,-0.0130,23.9950,2.8255
34.804,attack,0.050,3.9845,0.1992,0.0000,-22.8025,-0.9411,-0.0000,0.0000,-0.0130,22.8214,0.0000,-19.5132,-0.9400,0.0000,4.0000,-0.0130,23.5315,3.2893
34.845,attack,0.050,4.0070,0.2003,0.0000,-23.4338,-0.9363,-0.0000,0.0000,-0.0130,23.4519,0.0000,-19.5127,-0.9426,0.0000,4.0000,-0.0130,23.5311,3.9210
34.885,attack,0.050,4.0254,0.2013,0.0000,-22.4290,-0.9328,-0.0000,0.0000,-0.0130,22.4479,0.0000,-19.5127,-0.9426,0.0000,4.0000,-0.0130,23.5311,2.9163
34.925,attack,0.050,4.0342,0.2017,0.0000,-22.4290,-0.9328,-0.0000,0.0000,-0.0130,22.4479,0.0000,-20.0353,-0.9426,0.0000,4.0000,-0.0130,24.0533,2.3937
34.965,attack,0.050,4.0770,0.2038,0.0000,-23.4754,-0.9295,-0.0000,0.0000,-0.0130,23.4933,0.0000,-20.0353,-0.9426,0.0000,4.0000,-0.0130,24.0533,3.4402
35.005,attack,0.050,3.9806,0.1990,0.0000,-23.4754,-0.9295,-0.0000,0.0000,-0.0130,23.4933,0.0000,-20.2347,-0.9469,0.0000,4.0000,-0.0130,24.2527,3.2407
35.045,attack,0.050,4.0004,0.2000,0.0000,-23.4754,-0.9295,-0.0000,0.0000,-0.0130,23.4933,0.0000,-20.2347,-0.9469,0.0000,4.0000,-0.0130,24.2527,3.2407
35.085,attack,0.050,3.9840,0.1992,0.0000,-22.9635,-0.9311,-0.0000,0.0000,-0.0130,22.9819,0.0000,-20.2347,-0.9469,0.0000,4.0000,-0.0130,24.2527,2.7288
35.126,attack,0.050,4.0800,0.2040,0.0000,-22.9635,-0.9311,-0.0000,0.0000,-0.0130,22.9819,0.0000,-20.5219,-0.9374,0.0000,4.0000,-0.0130,24.5394,2.4416
35.165,attack,0.050,4.0122,0.2006,0.0000,-22.9595,-0.9447,-0.0000,0.0000,-0.0130,22.9784,0.0000,-20.5219,-0.9374,0.0000,4.0000,-0.0130,24.5394,2.4376
35.205,attack,0.050,4.0272,0.2014,0.0000,-22.9642,-0.9452,-0.0000,0.0000,-0.0130,22.9831,0.0000,-20.4539,-0.9487,0.0000,4.0000,-0.0130,24.4718,2.5103
35.245,attack,0.050,3.9709,0.1985,0.0000,-22.9642,-0.9452,-0.0000,0.0000,-0.0130,22.9831,0.0000,-20.4539,-0.9487,0.0000,4.0000,-0.0130,24.4718,2.5103
35.285,attack,0.050,4.0717,0.2036,0.0000,-22.9657,-0.9479,-0.0000,0.0000,-0.0130,22.9847,0.0000,-20.4539,-0.9487,0.0000,4.0000,-0.0130,24.4718,2.5118
35.326,attack,0.050,3.9918,0.1996,0.0000,-22.9657,-0.9479,-0.0000,0.0000,-0.0130,22.9847,0.0000,-20.5108,-0.9488,0.0000,4.0000,-0.0130,24.5286,2.4549
35.367,attack,0.050,4.0493,0.2025,0.0000,-22.9566,-0.9418,-0.0000,0.0000,-0.0130,22.9753,0.0000,-20.5108,-0.9488,0.0000,4.0000,-0.0130,24.5286,2.4458
35.405,attack,0.050,3.9709,0.1985,0.0000,-23.9486,-0.9686,-0.0000,0.0000,-0.0130,23.9676,0.0000,-20.7218,-0.9589,0.0000,4.0000,-0.0130,24.7399,3.2268
35.445,attack,0.050,4.0079,0.2004,0.0000,-23.9486,-0.9686,-0.0000,0.0000,-0.0130,23.9676,0.0000,-20.7218,-0.9589,0.0000,4.0000,-0.0130,24.7399,3.2268
35.488,attack,0.050,4.0212,0.2011,0.0000,-23.4110,-0.9466,-0.0000,0.0000,-0.0130,23.4296,0.0000,-20.7218,-0.9589,0.0000,4.0000,-0.0130,24.7399,2.6892
35.526,attack,0.050,4.0175,0.2009,0.0000,-23.4110,-0.9466,-0.0000,0.0000,-0.0130,23.4296,0.0000,-20.0732,-0.9487,0.0000,4.0000,-0.0130,24.0914,3.3378
35.565,attack,0.050,4.0495,0.2025,0.0000,-22.8939,-0.9656,-0.0000,0.0000,-0.0130,22.9137,0.0000,-20.0732,-0.9487,0.0000,4.0000,-0.0130,24.0914,2.8208
35.605,attack,0.050,4.0485,0.2024,0.0000,-23.8184,-0.9465,-0.0000,0.0000,-0.0130,23.8367,0.0000,-20.6527,-0.9632,0.0000,4.0000,-0.0130,24.6710,3.1658
35.646,attack,0.050,3.9693,0.1985,0.0000,-23.8184,-0.9465,-0.0000,0.0000,-0.0130,23.8367,0.0000,-20.6527,-0.9632,0.0000,4.0000,-0.0130,24.6710,3.1658
35.688,attack,0.050,4.0130,0.2007,0.0000,-23.3667,-0.9451,-0.0000,0.0000,-0.0130,23.3853,0.0000,-20.6527,-0.9632,0.0000,4.0000,-0.0130,24.6710,2.7141
35.725,attack,0.050,4.0973,0.2049,0.0000,-23.3667,-0.9451,-0.0000,0.0000,-0.0130,23.3853,0.0000,-19.9495,-0.9528,0.0000,4.0000,-0.0130,23.9679,3.4173
35.766,attack,0.050,3.9764,0.1988,0.0000,-22.8646,-0.9403,-0.0000,0.0000,-0.0130,22.8834,0.0000,-19.9495,-0.9528,0.0000,4.0000,-0.0130,23.9679,2.9152
35.805,attack,0.050,4.0922,0.2046,0.0000,-23.7462,-0.9402,-0.0000,0.0000,-0.0130,23.7642,0.0000,-20.6508,-0.9437,0.0000,4.0000,-0.0130,24.6684,3.0953
35.853,attack,0.050,3.9882,0.1994,0.0000,-24.2147,-0.9453,-0.0000,0.0000,-0.0130,24.2326,0.0000,-20.6508,-0.9437,0.0000,4.0000,-0.0130,24.6684,3.5638
35.886,attack,0.050,4.0037,0.2002,0.0000,-23.4125,-0.9382,-0.0000,0.0000,-0.0130,23.4308,0.0000,-20.6508,-0.9437,0.0000,4.0000,-0.0130,24.6684,2.7617
35.925,attack,0.050,3.9632,0.1982,0.0000,-23.4125,-0.9382,-0.0000,0.0000,-0.0130,23.4308,0.0000,-20.0374,-0.9214,0.0000,4.0000,-0.0130,24.0546,3.3751
35.966,attack,0.050,4.0285,0.2014,0.0000,-23.8798,-0.9203,-0.0000,0.0000,-0.0130,23.8970,0.0000,-20.0374,-0.9214,0.0000,4.0000,-0.0130,24.0546,3.8423
36.005,attack,0.050,4.0569,0.2028,0.0000,-23.8798,-0.9203,-0.0000,0.0000,-0.0130,23.8970,0.0000,-20.7531,-0.9312,0.0000,4.0000,-0.0130,24.7701,3.1267
36.045,attack,0.050,3.9445,0.1972,0.0000,-23.8798,-0.9203,-0.0000,0.0000,-0.0130,23.8970,0.0000,-20.7531,-0.9312,0.0000,4.0000,-0.0130,24.7701,3.1267
36.086,attack,0.050,3.9501,0.1975,0.0000,-23.3728,-0.9154,-0.0000,0.0000,-0.0130,23.3902,0.0000,-20.7531,-0.9312,0.0000,4.0000,-0.0130,24.7701,2.6197
36.126,attack,0.050,3.9910,0.1996,0.0000,-23.3728,-0.9154,-0.0000,0.0000,-0.0130,23.3902,0.0000,-20.9534,-0.9167,0.0000,4.0000,-0.0130,24.9698,2.4194
