t_s,phase,scale,true_dist_m,reported_dist_m,px4_1_est_x,px4_1_est_y,px4_1_est_z,px4_1_gt_x,px4_1_gt_y,px4_1_gt_z,px4_1_error_m,px4_3_est_x,px4_3_est_y,px4_3_est_z,px4_3_gt_x,px4_3_gt_y,px4_3_gt_z,px4_3_error_m,est_separation_m
76.166,attack,0.050,2.0381,0.1019,-0.0000,-29.5166,1.5435,-0.0000,0.0000,-0.0130,29.5576,-0.0000,-27.8399,1.5338,-0.0000,2.0000,-0.0130,29.8799,1.6767
76.206,attack,0.050,1.9333,0.0967,-0.0000,-29.5166,1.5435,-0.0000,0.0000,-0.0130,29.5576,-0.0000,-27.5720,1.5443,-0.0000,2.0000,-0.0130,29.6130,1.9446
76.246,attack,0.050,1.8938,0.0947,-0.0000,-28.6887,1.5300,-0.0000,0.0000,-0.0130,28.7301,-0.0000,-27.5720,1.5443,-0.0000,2.0000,-0.0130,29.6130,1.1168
76.286,attack,0.050,2.0175,0.1009,-0.0000,-28.6887,1.5300,-0.0000,0.0000,-0.0130,28.7301,-0.0000,-27.5720,1.5443,-0.0000,2.0000,-0.0130,29.6130,1.1168
76.329,attack,0.050,2.0249,0.1012,-0.0000,-29.4947,1.5252,-0.0000,0.0000,-0.0130,29.5348,-0.0000,-27.8701,1.5409,-0.0000,2.0000,-0.0130,29.9105,1.6247
76.366,attack,0.050,2.0187,0.1009,-0.0000,-29.4947,1.5252,-0.0000,0.0000,-0.0130,29.5348,-0.0000,-27.8701,1.5409,-0.0000,2.0000,-0.0130,29.9105,1.6247
76.406,attack,0.050,2.0227,0.1011,-0.0000,-29.4947,1.5252,-0.0000,0.0000,-0.0130,29.5348,-0.0000,-27.6254,1.5137,-0.0000,2.0000,-0.0130,29.6647,1.8693
76.446,attack,0.050,2.0137,0.1007,-0.0000,-28.7248,1.5228,-0.0000,0.0000,-0.0130,28.7658,-0.0000,-27.6254,1.5137,-0.0000,2.0000,-0.0130,29.6647,1.0994
76.486,attack,0.050,2.0296,0.1015,-0.0000,-28.7248,1.5228,-0.0000,0.0000,-0.0130,28.7658,-0.0000,-27.6254,1.5137,-0.0000,2.0000,-0.0130,29.6647,1.0994
76.527,attack,0.050,2.0879,0.1044,-0.0000,-29.6459,1.5139,-0.0000,0.0000,-0.0130,29.6852,-0.0000,-27.8972,1.5210,-0.0000,2.0000,-0.0130,29.9365,1.7488
76.566,attack,0.050,1.9762,0.0988,-0.0000,-29.6459,1.5139,-0.0000,0.0000,-0.0130,29.6852,-0.0000,-27.8972,1.5210,-0.0000,2.0000,-0.0130,29.9365,1.7488
76.606,attack,0.050,2.0077,0.1004,-0.0000,-29.6459,1.5139,-0.0000,0.0000,-0.0130,29.6852,-0.0000,-27.6832,1.5091,-0.0000,2.0000,-0.0130,29.7222,1.9628
76.647,attack,0.050,1.9512,0.0976,-0.0000,-28.7894,1.5091,-0.0000,0.0000,-0.0130,28.8296,-0.0000,-27.6832,1.5091,-0.0000,2.0000,-0.0130,29.7222,1.1062
76.686,attack,0.050,1.9489,0.0974,-0.0000,-28.7894,1.5091,-0.0000,0.0000,-0.0130,28.8296,-0.0000,-27.6832,1.5091,-0.0000,2.0000,-0.0130,29.7222,1.1062
76.726,attack,0.050,2.0292,0.1015,-0.0000,-29.5926,1.5133,-0.0000,0.0000,-0.0130,29.6320,-0.0000,-27.9669,1.5060,-0.0000,2.0000,-0.0130,30.0054,1.6257
