t_s,num_ghosts,phase,px4_1_est_x,px4_1_est_y,px4_1_est_z,px4_1_gt_x,px4_1_gt_y,px4_1_gt_z,px4_1_error_m,px4_3_est_x,px4_3_est_y,px4_3_est_z,px4_3_gt_x,px4_3_gt_y,px4_3_gt_z,px4_3_error_m
17.643,3,attack,0.0000,-0.8499,0.1391,-0.0000,0.0000,-0.0130,0.8634,0.0000,1.1632,0.1453,-0.0000,2.0000,-0.0130,0.8516
17.743,3,attack,0.0000,-0.8191,0.1305,-0.0000,0.0000,-0.0130,0.8316,0.0000,1.1188,0.1388,-0.0000,2.0000,-0.0130,0.8942
17.843,3,attack,0.0000,-0.7638,0.1201,-0.0000,0.0000,-0.0130,0.7753,0.0000,1.2239,0.1402,-0.0000,2.0000,-0.0130,0.7911
17.943,3,attack,0.0000,-0.7244,0.1262,-0.0000,0.0000,-0.0130,0.7377,0.0000,1.1958,0.1233,-0.0000,2.0000,-0.0130,0.8156
18.045,3,attack,0.0000,-0.7542,0.0962,-0.0000,0.0000,-0.0130,0.7621,0.0000,1.2943,0.1205,-0.0000,2.0000,-0.0130,0.7183
18.143,3,attack,0.0000,-0.7578,0.1021,-0.0000,0.0000,-0.0130,0.7664,0.0000,1.2926,0.1166,-0.0000,2.0000,-0.0130,0.7192
18.243,3,attack,0.0000,-0.7423,0.1187,-0.0000,0.0000,-0.0130,0.7539,0.0000,1.2759,0.1124,-0.0000,2.0000,-0.0130,0.7349
18.343,3,attack,0.0000,-0.7802,0.1217,-0.0000,0.0000,-0.0130,0.7918,0.0000,1.2149,0.1308,-0.0000,2.0000,-0.0130,0.7981
18.443,3,attack,0.0000,-0.8633,0.1376,-0.0000,0.0000,-0.0130,0.8763,0.0000,1.2194,0.1323,-0.0000,2.0000,-0.0130,0.7940
18.544,3,attack,0.0000,-0.9218,0.1309,-0.0000,0.0000,-0.0130,0.9330,0.0000,1.0926,0.1352,-0.0000,2.0000,-0.0130,0.9195
18.643,3,attack,0.0000,-0.9262,0.1245,-0.0000,0.0000,-0.0130,0.9364,0.0000,1.1137,0.1278,-0.0000,2.0000,-0.0130,0.8974
18.743,3,attack,0.0000,-0.9289,0.1197,-0.0000,0.0000,-0.0130,0.9384,0.0000,1.0631,0.1208,-0.0000,2.0000,-0.0130,0.9464
18.843,3,attack,0.0000,-0.9725,0.1119,-0.0000,0.0000,-0.0130,0.9805,0.0000,1.0820,0.1079,-0.0000,2.0000,-0.0130,0.9259
18.943,3,attack,0.0000,-0.8722,0.1243,-0.0000,0.0000,-0.0130,0.8829,0.0000,1.0683,0.1417,-0.0000,2.0000,-0.0130,0.9445
19.045,3,attack,0.0000,-0.9100,0.1164,-0.0000,0.0000,-0.0130,0.9192,0.0000,1.1186,0.1282,-0.0000,2.0000,-0.0130,0.8926
19.143,3,attack,0.0000,-0.9256,0.1427,-0.0000,0.0000,-0.0130,0.9386,0.0000,1.0390,0.1329,-0.0000,2.0000,-0.0130,0.9720
19.243,3,attack,0.0000,-0.9706,0.1379,-0.0000,0.0000,-0.0130,0.9822,0.0000,0.9842,0.1434,-0.0000,2.0000,-0.0130,1.0277
19.344,3,attack,0.0000,-0.9026,0.1254,-0.0000,0.0000,-0.0130,0.9132,0.0000,1.0614,0.1292,-0.0000,2.0000,-0.0130,0.9493
19.443,3,attack,0.0000,-0.9897,0.1290,-0.0000,0.0000,-0.0130,0.9999,0.0000,1.0558,0.1187,-0.0000,2.0000,-0.0130,0.9533
19.545,3,attack,0.0000,-1.0308,0.1227,-0.0000,0.0000,-0.0130,1.0397,0.0000,1.0206,0.1197,-0.0000,2.0000,-0.0130,0.9883
19.643,3,attack,0.0000,-0.9866,0.1340,-0.0000,0.0000,-0.0130,0.9975,0.0000,0.9853,0.1417,-0.0000,2.0000,-0.0130,1.0264
19.743,3,attack,0.0000,-0.9583,0.1360,-0.0000,0.0000,-0.0130,0.9698,0.0000,1.0607,0.1305,-0.0000,2.0000,-0.0130,0.9502
19.843,3,attack,0.0000,-0.8784,0.1367,-0.0000,0.0000,-0.0130,0.8910,0.0000,1.0318,0.1541,-0.0000,2.0000,-0.0130,0.9825
19.943,3,attack,0.0000,-0.9846,0.1117,-0.0000,0.0000,-0.0130,0.9925,0.0000,1.0576,0.1207,-0.0000,2.0000,-0.0130,0.9518
20.043,3,attack,0.0000,-0.8508,0.1344,-0.0000,0.0000,-0.0130,0.8635,0.0000,1.0689,0.1170,-0.0000,2.0000,-0.0130,0.9402
20.143,3,attack,0.0000,-0.8309,0.1193,-0.0000,0.0000,-0.0130,0.8413,0.0000,1.1410,0.1180,-0.0000,2.0000,-0.0130,0.8689
20.243,3,attack,0.0000,-0.8120,0.1120,-0.0000,0.0000,-0.0130,0.8216,0.0000,1.1062,0.1107,-0.0000,2.0000,-0.0130,0.9023
20.343,3,attack,0.0000,-0.8241,0.1246,-0.0000,0.0000,-0.0130,0.8355,0.0000,1.1321,0.1101,-0.0000,2.0000,-0.0130,0.8766
20.443,3,attack,0.0000,-0.9073,0.1109,-0.0000,0.0000,-0.0130,0.9157,0.0000,1.1209,0.1250,-0.0000,2.0000,-0.0130,0.8899
20.544,3,attack,0.0000,-0.9263,0.1135,-0.0000,0.0000,-0.0130,0.9349,0.0000,1.0754,0.1099,-0.0000,2.0000,-0.0130,0.9327
20.643,3,attack,0.0000,-0.8961,0.1021,-0.0000,0.0000,-0.0130,0.9034,0.0000,1.0631,0.1195,-0.0000,2.0000,-0.0130,0.9462
20.743,3,attack,0.0000,-0.9057,0.1175,-0.0000,0.0000,-0.0130,0.9150,0.0000,1.1057,0.1132,-0.0000,2.0000,-0.0130,0.9032
20.843,3,attack,0.0000,-0.9579,0.1240,-0.0000,0.0000,-0.0130,0.9676,0.0000,1.0868,0.1244,-0.0000,2.0000,-0.0130,0.9235
20.943,3,attack,0.0000,-0.8935,0.1433,-0.0000,0.0000,-0.0130,0.9071,0.0000,1.0665,0.1244,-0.0000,2.0000,-0.0130,0.9435
21.045,3,attack,0.0000,-0.9373,0.1293,-0.0000,0.0000,-0.0130,0.9481,0.0000,1.0857,0.1313,-0.0000,2.0000,-0.0130,0.9256
21.143,3,attack,0.0000,-0.9111,0.1342,-0.0000,0.0000,-0.0130,0.9229,0.0000,1.0653,0.1158,-0.0000,2.0000,-0.0130,0.9435
21.243,3,attack,0.0000,-0.9296,0.1344,-0.0000,0.0000,-0.0130,0.9412,0.0000,1.0613,0.1395,-0.0000,2.0000,-0.0130,0.9510
21.343,3,attack,0.0000,-0.9010,0.1360,-0.0000,0.0000,-0.0130,0.9133,0.0000,1.0742,0.1197,-0.0000,2.0000,-0.0130,0.9352
21.443,3,attack,0.0000,-1.0273,0.1270,-0.0000,0.0000,-0.0130,1.0368,0.0000,1.0454,0.1285,-0.0000,2.0000,-0.0130,0.9651
21.543,3,attack,0.0000,-0.9188,0.1248,-0.0000,0.0000,-0.0130,0.9291,0.0000,1.0404,0.1353,-0.0000,2.0000,-0.0130,0.9710
21.643,3,attack,0.0000,-0.8521,0.1148,-0.0000,0.0000,-0.0130,0.8616,0.0000,1.1053,0.1262,-0.0000,2.0000,-0.0130,0.9054
21.743,3,attack,0.0000,-0.7801,0.1021,-0.0000,0.0000,-0.0130,0.7886,0.0000,1.1780,0.1030,-0.0000,2.0000,-0.0130,0.8301
21.843,3,attack,0.0000,-0.7495,0.1031,-0.0000,0.0000,-0.0130,0.7584,0.0000,1.2000,0.1098,-0.0000,2.0000,-0.0130,0.8094
21.944,3,attack,0.0000,-0.8565,0.1096,-0.0000,0.0000,-0.0130,0.8652,0.0000,1.2308,0.1025,-0.0000,2.0000,-0.0130,0.7779
22.044,3,attack,0.0000,-0.8605,0.1011,-0.0000,0.0000,-0.0130,0.8680,0.0000,1.1380,0.0923,-0.0000,2.0000,-0.0130,0.8685
22.143,3,attack,0.0000,-0.7994,0.0815,-0.0000,0.0000,-0.0130,0.8050,0.0000,1.1915,0.0808,-0.0000,2.0000,-0.0130,0.8139
22.243,3,attack,0.0000,-0.7787,0.0625,-0.0000,0.0000,-0.0130,0.7823,0.0000,1.2229,0.0802,-0.0000,2.0000,-0.0130,0.7827
22.343,3,attack,0.0000,-0.7293,0.0794,-0.0000,0.0000,-0.0130,0.7351,0.0000,1.2249,0.0738,-0.0000,2.0000,-0.0130,0.7799
22.443,3,attack,0.0000,-0.6731,0.0719,-0.0000,0.0000,-0.0130,0.6784,0.0000,1.2512,0.0781,-0.0000,2.0000,-0.0130,0.7543
22.545,3,attack,0.0000,-0.7759,0.0884,-0.0000,0.0000,-0.0130,0.7825,0.0000,1.2551,0.0779,-0.0000,2.0000,-0.0130,0.7504
22.643,3,attack,0.0000,-0.8221,0.0685,-0.0000,0.0000,-0.0130,0.8262,0.0000,1.1846,0.0709,-0.0000,2.0000,-0.0130,0.8197
22.743,3,attack,0.0000,-0.8333,0.0691,-0.0000,0.0000,-0.0130,0.8374,0.0000,1.2329,0.0665,-0.0000,2.0000,-0.0130,0.7713
22.843,3,attack,0.0000,-0.8711,0.0826,-0.0000,0.0000,-0.0130,0.8763,0.0000,1.1717,0.0868,-0.0000,2.0000,-0.0130,0.8343
22.943,3,attack,0.0000,-0.8529,0.1007,-0.0000,0.0000,-0.0130,0.8604,0.0000,1.1358,0.0863,-0.0000,2.0000,-0.0130,0.8699
23.044,3,attack,0.0000,-0.8595,0.1011,-0.0000,0.0000,-0.0130,0.8670,0.0000,1.1865,0.1091,-0.0000,2.0000,-0.0130,0.8226
23.143,3,attack,0.0000,-0.7604,0.1124,-0.0000,0.0000,-0.0130,0.7706,0.0000,1.1769,0.1132,-0.0000,2.0000,-0.0130,0.8328
23.243,3,attack,0.0000,-0.7715,0.1147,-0.0000,0.0000,-0.0130,0.7820,0.0000,1.2418,0.1006,-0.0000,2.0000,-0.0130,0.7667
23.343,3,attack,0.0000,-0.7459,0.1057,-0.0000,0.0000,-0.0130,0.7552,0.0000,1.2182,0.1032,-0.0000,2.0000,-0.0130,0.7904
23.443,3,attack,0.0000,-0.8588,0.0800,-0.0000,0.0000,-0.0130,0.8638,0.0000,1.1743,0.1039,-0.0000,2.0000,-0.0130,0.8339
23.544,3,attack,0.0000,-0.9193,0.0777,-0.0000,0.0000,-0.0130,0.9238,0.0000,1.0407,0.1034,-0.0000,2.0000,-0.0130,0.9664
23.643,3,attack,0.0000,-0.9183,0.0888,-0.0000,0.0000,-0.0130,0.9239,0.0000,1.0348,0.0890,-0.0000,2.0000,-0.0130,0.9706
23.743,3,attack,0.0000,-0.9083,0.0710,-0.0000,0.0000,-0.0130,0.9122,0.0000,1.0959,0.0850,-0.0000,2.0000,-0.0130,0.9094
23.843,3,attack,0.0000,-0.8862,0.0870,-0.0000,0.0000,-0.0130,0.8919,0.0000,1.1838,0.0666,-0.0000,2.0000,-0.0130,0.8201
23.943,3,attack,0.0000,-0.8937,0.0888,-0.0000,0.0000,-0.0130,0.8995,0.0000,1.0791,0.0819,-0.0000,2.0000,-0.0130,0.9257
24.044,3,attack,0.0000,-0.9339,0.0891,-0.0000,0.0000,-0.0130,0.9394,0.0000,1.0832,0.0933,-0.0000,2.0000,-0.0130,0.9230
24.143,3,attack,0.0000,-0.9023,0.1154,-0.0000,0.0000,-0.0130,0.9114,0.0000,1.1246,0.1006,-0.0000,2.0000,-0.0130,0.8827
24.243,3,attack,0.0000,-0.8513,0.1078,-0.0000,0.0000,-0.0130,0.8598,0.0000,1.0838,0.1077,-0.0000,2.0000,-0.0130,0.9242
24.343,3,attack,0.0000,-0.8604,0.1152,-0.0000,0.0000,-0.0130,0.8699,0.0000,1.1581,0.1078,-0.0000,2.0000,-0.0130,0.8505
24.443,3,attack,0.0000,-0.9203,0.1289,-0.0000,0.0000,-0.0130,0.9312,0.0000,1.1591,0.1191,-0.0000,2.0000,-0.0130,0.8512
24.544,3,attack,0.0000,-0.9233,0.1335,-0.0000,0.0000,-0.0130,0.9349,0.0000,1.1427,0.1236,-0.0000,2.0000,-0.0130,0.8681
24.643,3,attack,0.0000,-0.8531,0.1328,-0.0000,0.0000,-0.0130,0.8655,0.0000,1.0792,0.1311,-0.0000,2.0000,-0.0130,0.9320
24.743,3,attack,0.0000,-0.9194,0.1289,-0.0000,0.0000,-0.0130,0.9303,0.0000,1.1328,0.1402,-0.0000,2.0000,-0.0130,0.8807
24.843,3,attack,0.0000,-0.8896,0.1184,-0.0000,0.0000,-0.0130,0.8992,0.0000,1.1258,0.1322,-0.0000,2.0000,-0.0130,0.8861
24.943,3,attack,0.0000,-0.8723,0.1286,-0.0000,0.0000,-0.0130,0.8837,0.0000,1.1004,0.1229,-0.0000,2.0000,-0.0130,0.9098
25.044,3,attack,0.0000,-0.8585,0.1257,-0.0000,0.0000,-0.0130,0.8697,0.0000,1.1379,0.1281,-0.0000,2.0000,-0.0130,0.8736
25.143,3,attack,0.0000,-0.8030,0.1113,-0.0000,0.0000,-0.0130,0.8126,0.0000,1.1690,0.1112,-0.0000,2.0000,-0.0130,0.8402
25.243,3,attack,0.0000,-0.7414,0.1025,-0.0000,0.0000,-0.0130,0.7504,0.0000,1.2067,0.0872,-0.0000,2.0000,-0.0130,0.7997
25.343,3,attack,0.0000,-0.6704,0.0846,-0.0000,0.0000,-0.0130,0.6774,0.0000,1.2963,0.0913,-0.0000,2.0000,-0.0130,0.7113
25.443,3,attack,0.0000,-0.6917,0.0914,-0.0000,0.0000,-0.0130,0.6995,0.0000,1.3769,0.0900,-0.0000,2.0000,-0.0130,0.6315
25.547,3,attack,0.0000,-0.7165,0.0827,-0.0000,0.0000,-0.0130,0.7229,0.0000,1.3109,0.0950,-0.0000,2.0000,-0.0130,0.6975
25.643,3,attack,0.0000,-0.6921,0.0726,-0.0000,0.0000,-0.0130,0.6973,0.0000,1.2213,0.0907,-0.0000,2.0000,-0.0130,0.7856
25.743,3,attack,0.0000,-0.6434,0.0707,-0.0000,0.0000,-0.0130,0.6488,0.0000,1.3569,0.0728,-0.0000,2.0000,-0.0130,0.6488
25.843,3,attack,0.0000,-0.5731,0.0884,-0.0000,0.0000,-0.0130,0.5820,0.0000,1.3927,0.0878,-0.0000,2.0000,-0.0130,0.6156
25.943,3,attack,0.0000,-0.6058,0.0911,-0.0000,0.0000,-0.0130,0.6147,0.0000,1.4321,0.0963,-0.0000,2.0000,-0.0130,0.5783
26.044,3,attack,0.0000,-0.6058,0.0911,-0.0000,0.0000,-0.0130,0.6147,0.0000,1.3587,0.0895,-0.0000,2.0000,-0.0130,0.6494
26.146,3,attack,0.0000,-0.6186,0.1095,-0.0000,0.0000,-0.0130,0.6306,0.0000,1.3853,0.0962,-0.0000,2.0000,-0.0130,0.6243
26.243,3,attack,0.0000,-0.6693,0.1326,-0.0000,0.0000,-0.0130,0.6849,0.0000,1.3638,0.1252,-0.0000,2.0000,-0.0130,0.6510
26.343,3,attack,0.0000,-0.7624,0.1110,-0.0000,0.0000,-0.0130,0.7724,0.0000,1.2571,0.1347,-0.0000,2.0000,-0.0130,0.7574
26.443,3,attack,0.0000,-0.8022,0.1102,-0.0000,0.0000,-0.0130,0.8116,0.0000,1.2146,0.1165,-0.0000,2.0000,-0.0130,0.7960
26.544,3,attack,0.0000,-0.7646,0.1266,-0.0000,0.0000,-0.0130,0.7772,0.0000,1.2559,0.1151,-0.0000,2.0000,-0.0130,0.7550
26.644,3,attack,0.0000,-0.7882,0.1298,-0.0000,0.0000,-0.0130,0.8010,0.0000,1.2048,0.1253,-0.0000,2.0000,-0.0130,0.8071
26.743,3,attack,0.0000,-0.8868,0.1515,-0.0000,0.0000,-0.0130,0.9019,0.0000,1.1870,0.1420,-0.0000,2.0000,-0.0130,0.8276
26.843,3,attack,0.0000,-0.8333,0.1524,-0.0000,0.0000,-0.0130,0.8496,0.0000,1.0945,0.1459,-0.0000,2.0000,-0.0130,0.9193
26.943,3,attack,0.0000,-0.8809,0.1586,-0.0000,0.0000,-0.0130,0.8974,0.0000,1.1214,0.1651,-0.0000,2.0000,-0.0130,0.8965
27.044,3,attack,0.0000,-0.8996,0.1786,-0.0000,0.0000,-0.0130,0.9198,0.0000,1.1256,0.1549,-0.0000,2.0000,-0.0130,0.8904
27.143,3,attack,0.0000,-0.9282,0.1580,-0.0000,0.0000,-0.0130,0.9438,0.0000,1.0712,0.1746,-0.0000,2.0000,-0.0130,0.9476
27.243,3,attack,0.0000,-0.8691,0.1710,-0.0000,0.0000,-0.0130,0.8884,0.0000,1.1246,0.1519,-0.0000,2.0000,-0.0130,0.8908
27.344,3,attack,0.0000,-0.8527,0.1610,-0.0000,0.0000,-0.0130,0.8703,0.0000,1.0800,0.1600,-0.0000,2.0000,-0.0130,0.9361
27.443,3,attack,0.0000,-0.7920,0.1617,-0.0000,0.0000,-0.0130,0.8110,0.0000,1.2202,0.1692,-0.0000,2.0000,-0.0130,0.8008
27.544,3,attack,0.0000,-0.7198,0.1783,-0.0000,0.0000,-0.0130,0.7448,0.0000,1.2454,0.1782,-0.0000,2.0000,-0.0130,0.7784
27.643,3,attack,0.0000,-0.7801,0.1820,-0.0000,0.0000,-0.0130,0.8041,0.0000,1.3083,0.1712,-0.0000,2.0000,-0.0130,0.7158
27.743,3,attack,0.0000,-0.7686,0.1801,-0.0000,0.0000,-0.0130,0.7925,0.0000,1.2157,0.1850,-0.0000,2.0000,-0.0130,0.8089
27.843,3,attack,0.0000,-0.7431,0.1934,-0.0000,0.0000,-0.0130,0.7712,0.0000,1.2197,0.1890,-0.0000,2.0000,-0.0130,0.8060
27.943,3,attack,0.0000,-0.7396,0.1945,-0.0000,0.0000,-0.0130,0.7681,0.0000,1.2577,0.1950,-0.0000,2.0000,-0.0130,0.7709
28.043,3,attack,0.0000,-0.7264,0.2054,-0.0000,0.0000,-0.0130,0.7586,0.0000,1.2570,0.2031,-0.0000,2.0000,-0.0130,0.7737
28.144,3,attack,0.0000,-0.6820,0.2026,-0.0000,0.0000,-0.0130,0.7152,0.0000,1.3201,0.2136,-0.0000,2.0000,-0.0130,0.7166
28.244,3,attack,0.0000,-0.7535,0.2137,-0.0000,0.0000,-0.0130,0.7869,0.0000,1.2741,0.2319,-0.0000,2.0000,-0.0130,0.7661
28.343,3,attack,0.0000,-0.7485,0.2100,-0.0000,0.0000,-0.0130,0.7810,0.0000,1.2128,0.2133,-0.0000,2.0000,-0.0130,0.8191
28.444,3,attack,0.0000,-0.7640,0.2267,-0.0000,0.0000,-0.0130,0.8007,0.0000,1.2504,0.2297,-0.0000,2.0000,-0.0130,0.7880
28.546,3,attack,0.0000,-0.8247,0.2272,-0.0000,0.0000,-0.0130,0.8590,0.0000,1.2205,0.2186,-0.0000,2.0000,-0.0130,0.8132
28.643,3,attack,0.0000,-0.8290,0.2078,-0.0000,0.0000,-0.0130,0.8579,0.0000,1.1417,0.2220,-0.0000,2.0000,-0.0130,0.8899
28.743,3,attack,0.0000,-0.8439,0.2423,-0.0000,0.0000,-0.0130,0.8817,0.0000,1.1324,0.2268,-0.0000,2.0000,-0.0130,0.9001
28.843,3,attack,0.0000,-0.8271,0.2404,-0.0000,0.0000,-0.0130,0.8650,0.0000,1.1987,0.2202,-0.0000,2.0000,-0.0130,0.8345
28.943,3,attack,0.0000,-0.8324,0.2290,-0.0000,0.0000,-0.0130,0.8669,0.0000,1.1875,0.2288,-0.0000,2.0000,-0.0130,0.8477
29.045,3,attack,0.0000,-0.8581,0.2345,-0.0000,0.0000,-0.0130,0.8931,0.0000,1.1652,0.2454,-0.0000,2.0000,-0.0130,0.8739
29.143,3,attack,0.0000,-0.8205,0.2571,-0.0000,0.0000,-0.0130,0.8638,0.0000,1.1485,0.2492,-0.0000,2.0000,-0.0130,0.8909
29.243,3,attack,0.0000,-0.7991,0.2547,-0.0000,0.0000,-0.0130,0.8427,0.0000,1.2512,0.2500,-0.0000,2.0000,-0.0130,0.7937
29.343,3,attack,0.0000,-0.7999,0.2429,-0.0000,0.0000,-0.0130,0.8398,0.0000,1.2014,0.2309,-0.0000,2.0000,-0.0130,0.8350
29.443,3,attack,0.0000,-0.7868,0.2498,-0.0000,0.0000,-0.0130,0.8295,0.0000,1.2221,0.2416,-0.0000,2.0000,-0.0130,0.8185
29.545,3,attack,0.0000,-0.8495,0.2695,-0.0000,0.0000,-0.0130,0.8952,0.0000,1.1828,0.2640,-0.0000,2.0000,-0.0130,0.8629
29.643,3,attack,0.0000,-0.8734,0.2672,-0.0000,0.0000,-0.0130,0.9173,0.0000,1.1230,0.2569,-0.0000,2.0000,-0.0130,0.9176
29.744,3,attack,0.0000,-0.8011,0.2705,-0.0000,0.0000,-0.0130,0.8497,0.0000,1.1558,0.2728,-0.0000,2.0000,-0.0130,0.8913
