t_s,phase,mode,msg_age_s,px4_1_est_x,px4_1_est_y,px4_1_est_z,px4_1_gt_x,px4_1_gt_y,px4_1_gt_z,px4_1_error_m,px4_3_est_x,px4_3_est_y,px4_3_est_z,px4_3_gt_x,px4_3_gt_y,px4_3_gt_z,px4_3_error_m
23.925,attack,delayed,5.002,0.0000,-8.4475,1.2280,-0.0000,0.0000,-0.0130,8.5382,0.0000,-6.5197,1.2187,-0.0000,2.0000,-0.0130,8.6083
23.966,attack,delayed,5.035,0.0000,-8.4988,1.2177,-0.0000,0.0000,-0.0130,8.5874,0.0000,-6.5197,1.2187,-0.0000,2.0000,-0.0130,8.6083
24.005,attack,delayed,5.002,0.0000,-8.4988,1.2177,-0.0000,0.0000,-0.0130,8.5874,0.0000,-6.5197,1.2187,-0.0000,2.0000,-0.0130,8.6083
24.046,attack,delayed,5.002,0.0000,-8.5587,1.2415,-0.0000,0.0000,-0.0130,8.6502,0.0000,-6.5393,1.2238,-0.0000,2.0000,-0.0130,8.6284
24.085,attack,delayed,5.001,0.0000,-8.5587,1.2415,-0.0000,0.0000,-0.0130,8.6502,0.0000,-6.5393,1.2238,-0.0000,2.0000,-0.0130,8.6284
24.125,attack,delayed,5.034,0.0000,-8.5587,1.2415,-0.0000,0.0000,-0.0130,8.6502,0.0000,-6.5882,1.2463,-0.0000,2.0000,-0.0130,8.6800
24.165,attack,delayed,5.002,0.0000,-8.5989,1.2344,-0.0000,0.0000,-0.0130,8.6889,0.0000,-6.5882,1.2463,-0.0000,2.0000,-0.0130,8.6800
24.205,attack,delayed,5.002,0.0000,-8.5989,1.2344,-0.0000,0.0000,-0.0130,8.6889,0.0000,-6.5882,1.2463,-0.0000,2.0000,-0.0130,8.6800
24.245,attack,delayed,5.002,0.0000,-8.7000,1.2529,-0.0000,0.0000,-0.0130,8.7916,0.0000,-6.6172,1.2331,-0.0000,2.0000,-0.0130,8.7068
24.285,attack,delayed,5.001,0.0000,-8.7000,1.2529,-0.0000,0.0000,-0.0130,8.7916,0.0000,-6.6172,1.2331,-0.0000,2.0000,-0.0130,8.7068
24.325,attack,delayed,5.003,0.0000,-8.7000,1.2529,-0.0000,0.0000,-0.0130,8.7916,0.0000,-6.7295,1.2372,-0.0000,2.0000,-0.0130,8.8186
24.365,attack,delayed,5.002,0.0000,-8.6766,1.2285,-0.0000,0.0000,-0.0130,8.7650,0.0000,-6.7295,1.2372,-0.0000,2.0000,-0.0130,8.8186
24.405,attack,delayed,5.002,0.0000,-8.6766,1.2285,-0.0000,0.0000,-0.0130,8.7650,0.0000,-6.7295,1.2372,-0.0000,2.0000,-0.0130,8.8186
24.445,attack,delayed,5.001,0.0000,-8.6463,1.2165,-0.0000,0.0000,-0.0130,8.7333,0.0000,-6.6661,1.2199,-0.0000,2.0000,-0.0130,8.7534
24.485,attack,delayed,5.001,0.0000,-8.6463,1.2165,-0.0000,0.0000,-0.0130,8.7333,0.0000,-6.6661,1.2199,-0.0000,2.0000,-0.0130,8.7534
24.525,attack,delayed,5.001,0.0000,-8.6463,1.2165,-0.0000,0.0000,-0.0130,8.7333,0.0000,-6.6427,1.2101,-0.0000,2.0000,-0.0130,8.7288
24.565,attack,delayed,5.001,0.0000,-8.6561,1.2197,-0.0000,0.0000,-0.0130,8.7434,0.0000,-6.6427,1.2101,-0.0000,2.0000,-0.0130,8.7288
24.605,attack,delayed,5.001,0.0000,-8.6561,1.2197,-0.0000,0.0000,-0.0130,8.7434,0.0000,-6.6427,1.2101,-0.0000,2.0000,-0.0130,8.7288
24.645,attack,delayed,5.002,0.0000,-8.6431,1.1900,-0.0000,0.0000,-0.0130,8.7264,0.0000,-6.6538,1.2095,-0.0000,2.0000,-0.0130,8.7397
24.685,attack,delayed,5.001,0.0000,-8.6431,1.1900,-0.0000,0.0000,-0.0130,8.7264,0.0000,-6.6538,1.2095,-0.0000,2.0000,-0.0130,8.7397
24.725,attack,delayed,5.002,0.0000,-8.6431,1.1900,-0.0000,0.0000,-0.0130,8.7264,0.0000,-6.5447,1.2087,-0.0000,2.0000,-0.0130,8.6316
24.765,attack,delayed,5.001,0.0000,-8.5626,1.2037,-0.0000,0.0000,-0.0130,8.6486,0.0000,-6.5447,1.2087,-0.0000,2.0000,-0.0130,8.6316
24.805,attack,delayed,5.002,0.0000,-8.5626,1.2037,-0.0000,0.0000,-0.0130,8.6486,0.0000,-6.5447,1.2087,-0.0000,2.0000,-0.0130,8.6316
24.847,attack,delayed,5.000,0.0000,-8.5506,1.2002,-0.0000,0.0000,-0.0130,8.6362,0.0000,-6.5612,1.2099,-0.0000,2.0000,-0.0130,8.6481
24.885,attack,delayed,5.001,0.0000,-8.5506,1.2002,-0.0000,0.0000,-0.0130,8.6362,0.0000,-6.5612,1.2099,-0.0000,2.0000,-0.0130,8.6481
24.925,attack,delayed,5.001,0.0000,-8.5506,1.2002,-0.0000,0.0000,-0.0130,8.6362,0.0000,-6.5558,1.2030,-0.0000,2.0000,-0.0130,8.6418
24.965,attack,delayed,5.002,0.0000,-8.4761,1.2353,-0.0000,0.0000,-0.0130,8.5676,0.0000,-6.5558,1.2030,-0.0000,2.0000,-0.0130,8.6418
25.005,attack,delayed,5.001,0.0000,-8.4761,1.2353,-0.0000,0.0000,-0.0130,8.5676,0.0000,-6.5558,1.2030,-0.0000,2.0000,-0.0130,8.6418
25.045,attack,delayed,5.036,0.0000,-8.3776,1.2140,-0.0000,0.0000,-0.0130,8.4670,0.0000,-6.4309,1.2129,-0.0000,2.0000,-0.0130,8.5196
25.085,attack,delayed,5.000,0.0000,-8.3776,1.2140,-0.0000,0.0000,-0.0130,8.4670,0.0000,-6.4309,1.2129,-0.0000,2.0000,-0.0130,8.5196
25.125,attack,delayed,5.002,0.0000,-8.3776,1.2140,-0.0000,0.0000,-0.0130,8.4670,0.0000,-6.4633,1.2144,-0.0000,2.0000,-0.0130,8.5519
25.165,attack,delayed,5.001,0.0000,-8.3885,1.2023,-0.0000,0.0000,-0.0130,8.4760,0.0000,-6.4633,1.2144,-0.0000,2.0000,-0.0130,8.5519
25.205,attack,delayed,5.002,0.0000,-8.3885,1.2023,-0.0000,0.0000,-0.0130,8.4760,0.0000,-6.4633,1.2144,-0.0000,2.0000,-0.0130,8.5519
25.245,attack,delayed,5.001,0.0000,-8.3792,1.1936,-0.0000,0.0000,-0.0130,8.4656,0.0000,-6.3583,1.1863,-0.0000,2.0000,-0.0130,8.4439
25.285,attack,delayed,5.001,0.0000,-8.3792,1.1936,-0.0000,0.0000,-0.0130,8.4656,0.0000,-6.3583,1.1863,-0.0000,2.0000,-0.0130,8.4439
25.325,attack,delayed,5.001,0.0000,-8.3792,1.1936,-0.0000,0.0000,-0.0130,8.4656,0.0000,-6.3725,1.1729,-0.0000,2.0000,-0.0130,8.4560
25.365,attack,delayed,5.000,0.0000,-8.3265,1.1719,-0.0000,0.0000,-0.0130,8.4104,0.0000,-6.3725,1.1729,-0.0000,2.0000,-0.0130,8.4560
25.405,attack,delayed,5.000,0.0000,-8.3265,1.1719,-0.0000,0.0000,-0.0130,8.4104,0.0000,-6.3725,1.1729,-0.0000,2.0000,-0.0130,8.4560
25.445,attack,delayed,5.002,0.0000,-8.4069,1.1638,-0.0000,0.0000,-0.0130,8.4889,0.0000,-6.4071,1.1745,-0.0000,2.0000,-0.0130,8.4906
25.485,attack,delayed,5.003,0.0000,-8.4069,1.1638,-0.0000,0.0000,-0.0130,8.4889,0.0000,-6.4071,1.1745,-0.0000,2.0000,-0.0130,8.4906
25.525,attack,delayed,5.002,0.0000,-8.4069,1.1638,-0.0000,0.0000,-0.0130,8.4889,0.0000,-6.5024,1.1554,-0.0000,2.0000,-0.0130,8.5823
25.565,attack,delayed,5.036,0.0000,-8.4335,1.1655,-0.0000,0.0000,-0.0130,8.5155,0.0000,-6.5024,1.1554,-0.0000,2.0000,-0.0130,8.5823
25.605,attack,delayed,5.001,0.0000,-8.4335,1.1655,-0.0000,0.0000,-0.0130,8.5155,0.0000,-6.5024,1.1554,-0.0000,2.0000,-0.0130,8.5823
25.646,attack,delayed,5.002,0.0000,-8.4378,1.1718,-0.0000,0.0000,-0.0130,8.5206,0.0000,-6.3781,1.1788,-0.0000,2.0000,-0.0130,8.4624
25.685,attack,delayed,5.002,0.0000,-8.4378,1.1718,-0.0000,0.0000,-0.0130,8.5206,0.0000,-6.3781,1.1788,-0.0000,2.0000,-0.0130,8.4624
25.725,attack,delayed,5.000,0.0000,-8.4378,1.1718,-0.0000,0.0000,-0.0130,8.5206,0.0000,-6.3714,1.1784,-0.0000,2.0000,-0.0130,8.4558
25.765,attack,delayed,5.002,0.0000,-8.4331,1.1808,-0.0000,0.0000,-0.0130,8.5172,0.0000,-6.3714,1.1784,-0.0000,2.0000,-0.0130,8.4558
25.805,attack,delayed,5.002,0.0000,-8.4331,1.1808,-0.0000,0.0000,-0.0130,8.5172,0.0000,-6.3714,1.1784,-0.0000,2.0000,-0.0130,8.4558
25.845,attack,delayed,5.031,0.0000,-8.4041,1.1757,-0.0000,0.0000,-0.0130,8.4877,0.0000,-6.5260,1.1788,-0.0000,2.0000,-0.0130,8.6089
25.885,attack,delayed,5.001,0.0000,-8.4041,1.1757,-0.0000,0.0000,-0.0130,8.4877,0.0000,-6.5260,1.1788,-0.0000,2.0000,-0.0130,8.6089
25.925,attack,delayed,5.002,0.0000,-8.4041,1.1757,-0.0000,0.0000,-0.0130,8.4877,0.0000,-6.4415,1.1756,-0.0000,2.0000,-0.0130,8.5247
25.965,attack,delayed,5.002,0.0000,-8.4149,1.1843,-0.0000,0.0000,-0.0130,8.4996,0.0000,-6.4415,1.1756,-0.0000,2.0000,-0.0130,8.5247
26.005,attack,delayed,5.002,0.0000,-8.4149,1.1843,-0.0000,0.0000,-0.0130,8.4996,0.0000,-6.4415,1.1756,-0.0000,2.0000,-0.0130,8.5247
26.045,attack,delayed,5.032,0.0000,-8.4408,1.1684,-0.0000,0.0000,-0.0130,8.5231,0.0000,-6.4149,1.1799,-0.0000,2.0000,-0.0130,8.4990
26.085,attack,delayed,5.001,0.0000,-8.4408,1.1684,-0.0000,0.0000,-0.0130,8.5231,0.0000,-6.4149,1.1799,-0.0000,2.0000,-0.0130,8.4990
26.125,attack,delayed,5.000,0.0000,-8.4408,1.1684,-0.0000,0.0000,-0.0130,8.5231,0.0000,-6.4531,1.1795,-0.0000,2.0000,-0.0130,8.5368
26.165,attack,delayed,5.000,0.0000,-8.4022,1.1587,-0.0000,0.0000,-0.0130,8.4835,0.0000,-6.4531,1.1795,-0.0000,2.0000,-0.0130,8.5368
26.205,attack,delayed,5.001,0.0000,-8.4022,1.1587,-0.0000,0.0000,-0.0130,8.4835,0.0000,-6.4531,1.1795,-0.0000,2.0000,-0.0130,8.5368
26.246,attack,delayed,5.003,0.0000,-8.4739,1.1853,-0.0000,0.0000,-0.0130,8.5582,0.0000,-6.4268,1.1596,-0.0000,2.0000,-0.0130,8.5080
26.285,attack,delayed,5.001,0.0000,-8.4739,1.1853,-0.0000,0.0000,-0.0130,8.5582,0.0000,-6.4268,1.1596,-0.0000,2.0000,-0.0130,8.5080
26.325,attack,delayed,5.002,0.0000,-8.4739,1.1853,-0.0000,0.0000,-0.0130,8.5582,0.0000,-6.4941,1.1770,-0.0000,2.0000,-0.0130,8.5771
26.365,attack,delayed,5.002,0.0000,-8.4643,1.1803,-0.0000,0.0000,-0.0130,8.5480,0.0000,-6.4941,1.1770,-0.0000,2.0000,-0.0130,8.5771
26.405,attack,delayed,5.002,0.0000,-8.4643,1.1803,-0.0000,0.0000,-0.0130,8.5480,0.0000,-6.4941,1.1770,-0.0000,2.0000,-0.0130,8.5771
26.445,attack,delayed,5.002,0.0000,-8.4789,1.1870,-0.0000,0.0000,-0.0130,8.5633,0.0000,-6.4696,1.1903,-0.0000,2.0000,-0.0130,8.5547
26.485,attack,delayed,5.001,0.0000,-8.4789,1.1870,-0.0000,0.0000,-0.0130,8.5633,0.0000,-6.4696,1.1903,-0.0000,2.0000,-0.0130,8.5547
26.526,attack,delayed,5.003,0.0000,-8.4789,1.1870,-0.0000,0.0000,-0.0130,8.5633,0.0000,-6.4815,1.1791,-0.0000,2.0000,-0.0130,8.5649
26.565,attack,delayed,5.002,0.0000,-8.4878,1.1974,-0.0000,0.0000,-0.0130,8.5737,0.0000,-6.4815,1.1791,-0.0000,2.0000,-0.0130,8.5649
26.605,attack,delayed,5.001,0.0000,-8.4878,1.1974,-0.0000,0.0000,-0.0130,8.5737,0.0000,-6.4815,1.1791,-0.0000,2.0000,-0.0130,8.5649
26.645,attack,delayed,5.002,0.0000,-8.4240,1.1783,-0.0000,0.0000,-0.0130,8.5078,0.0000,-6.4305,1.1812,-0.0000,2.0000,-0.0130,8.5146
26.685,attack,delayed,5.001,0.0000,-8.4240,1.1783,-0.0000,0.0000,-0.0130,8.5078,0.0000,-6.4305,1.1812,-0.0000,2.0000,-0.0130,8.5146
26.725,attack,delayed,5.001,0.0000,-8.4240,1.1783,-0.0000,0.0000,-0.0130,8.5078,0.0000,-6.4270,1.1822,-0.0000,2.0000,-0.0130,8.5113
26.765,attack,delayed,5.035,0.0000,-8.4358,1.1797,-0.0000,0.0000,-0.0130,8.5197,0.0000,-6.4270,1.1822,-0.0000,2.0000,-0.0130,8.5113
26.805,attack,delayed,5.002,0.0000,-8.4358,1.1797,-0.0000,0.0000,-0.0130,8.5197,0.0000,-6.4270,1.1822,-0.0000,2.0000,-0.0130,8.5113
26.845,attack,delayed,5.002,0.0000,-8.4706,1.1782,-0.0000,0.0000,-0.0130,8.5540,0.0000,-6.4288,1.1655,-0.0000,2.0000,-0.0130,8.5108
26.885,attack,delayed,5.035,0.0000,-8.4706,1.1782,-0.0000,0.0000,-0.0130,8.5540,0.0000,-6.4288,1.1655,-0.0000,2.0000,-0.0130,8.5108
26.925,attack,delayed,5.002,0.0000,-8.4706,1.1782,-0.0000,0.0000,-0.0130,8.5540,0.0000,-6.4494,1.1744,-0.0000,2.0000,-0.0130,8.5325
26.965,attack,delayed,5.001,0.0000,-8.3736,1.1723,-0.0000,0.0000,-0.0130,8.4571,0.0000,-6.4494,1.1744,-0.0000,2.0000,-0.0130,8.5325
27.005,attack,delayed,5.000,0.0000,-8.3736,1.1723,-0.0000,0.0000,-0.0130,8.4571,0.0000,-6.4494,1.1744,-0.0000,2.0000,-0.0130,8.5325
27.045,attack,delayed,5.000,0.0000,-8.3652,1.1801,-0.0000,0.0000,-0.0130,8.4498,0.0000,-6.3481,1.1817,-0.0000,2.0000,-0.0130,8.4332
27.085,attack,delayed,5.002,0.0000,-8.3652,1.1801,-0.0000,0.0000,-0.0130,8.4498,0.0000,-6.3481,1.1817,-0.0000,2.0000,-0.0130,8.4332
27.125,attack,delayed,5.002,0.0000,-8.3652,1.1801,-0.0000,0.0000,-0.0130,8.4498,0.0000,-6.3381,1.1761,-0.0000,2.0000,-0.0130,8.4225
27.165,attack,delayed,5.036,0.0000,-8.2963,1.1781,-0.0000,0.0000,-0.0130,8.3814,0.0000,-6.3381,1.1761,-0.0000,2.0000,-0.0130,8.4225
27.205,attack,delayed,5.001,0.0000,-8.2963,1.1781,-0.0000,0.0000,-0.0130,8.3814,0.0000,-6.3381,1.1761,-0.0000,2.0000,-0.0130,8.4225
27.245,attack,delayed,5.002,0.0000,-8.3013,1.1644,-0.0000,0.0000,-0.0130,8.3844,0.0000,-6.3353,1.1709,-0.0000,2.0000,-0.0130,8.4189
27.285,attack,delayed,5.002,0.0000,-8.3013,1.1644,-0.0000,0.0000,-0.0130,8.3844,0.0000,-6.3353,1.1709,-0.0000,2.0000,-0.0130,8.4189
27.325,attack,delayed,5.001,0.0000,-8.3013,1.1644,-0.0000,0.0000,-0.0130,8.3844,0.0000,-6.3082,1.1769,-0.0000,2.0000,-0.0130,8.3930
27.365,attack,delayed,5.002,0.0000,-8.3534,1.1685,-0.0000,0.0000,-0.0130,8.4365,0.0000,-6.3082,1.1769,-0.0000,2.0000,-0.0130,8.3930
27.405,attack,delayed,5.036,0.0000,-8.3534,1.1685,-0.0000,0.0000,-0.0130,8.4365,0.0000,-6.3082,1.1769,-0.0000,2.0000,-0.0130,8.3930
27.445,attack,delayed,5.002,0.0000,-8.3594,1.1836,-0.0000,0.0000,-0.0130,8.4446,0.0000,-6.3451,1.1801,-0.0000,2.0000,-0.0130,8.4300
27.485,attack,delayed,5.036,0.0000,-8.3594,1.1836,-0.0000,0.0000,-0.0130,8.4446,0.0000,-6.3451,1.1801,-0.0000,2.0000,-0.0130,8.4300
27.525,attack,delayed,5.001,0.0000,-8.3594,1.1836,-0.0000,0.0000,-0.0130,8.4446,0.0000,-6.3796,1.1812,-0.0000,2.0000,-0.0130,8.4643
27.565,attack,delayed,5.002,0.0000,-8.3436,1.1828,-0.0000,0.0000,-0.0130,8.4288,0.0000,-6.3796,1.1812,-0.0000,2.0000,-0.0130,8.4643
27.605,attack,delayed,5.003,0.0000,-8.3436,1.1828,-0.0000,0.0000,-0.0130,8.4288,0.0000,-6.3796,1.1812,-0.0000,2.0000,-0.0130,8.4643
27.645,attack,delayed,5.002,0.0000,-8.4423,1.1896,-0.0000,0.0000,-0.0130,8.5275,0.0000,-6.4381,1.1913,-0.0000,2.0000,-0.0130,8.5236
27.685,attack,delayed,5.001,0.0000,-8.4423,1.1896,-0.0000,0.0000,-0.0130,8.5275,0.0000,-6.4381,1.1913,-0.0000,2.0000,-0.0130,8.5236
27.725,attack,delayed,5.001,0.0000,-8.4423,1.1896,-0.0000,0.0000,-0.0130,8.5275,0.0000,-6.4798,1.1752,-0.0000,2.0000,-0.0130,8.5627
27.765,attack,delayed,5.001,0.0000,-8.4949,1.2025,-0.0000,0.0000,-0.0130,8.5814,0.0000,-6.4798,1.1752,-0.0000,2.0000,-0.0130,8.5627
27.805,attack,delayed,5.002,0.0000,-8.4949,1.2025,-0.0000,0.0000,-0.0130,8.5814,0.0000,-6.4798,1.1752,-0.0000,2.0000,-0.0130,8.5627
27.845,attack,delayed,5.002,0.0000,-8.4756,1.1881,-0.0000,0.0000,-0.0130,8.5603,0.0000,-6.4789,1.1972,-0.0000,2.0000,-0.0130,8.5648
27.885,attack,delayed,5.002,0.0000,-8.4756,1.1881,-0.0000,0.0000,-0.0130,8.5603,0.0000,-6.4789,1.1972,-0.0000,2.0000,-0.0130,8.5648
27.925,attack,delayed,5.002,0.0000,-8.4756,1.1881,-0.0000,0.0000,-0.0130,8.5603,0.0000,-6.4496,1.1856,-0.0000,2.0000,-0.0130,8.5342
27.965,attack,delayed,5.000,0.0000,-8.4700,1.1831,-0.0000,0.0000,-0.0130,8.5540,0.0000,-6.4496,1.1856,-0.0000,2.0000,-0.0130,8.5342
28.005,attack,delayed,5.001,0.0000,-8.4700,1.1831,-0.0000,0.0000,-0.0130,8.5540,0.0000,-6.4496,1.1856,-0.0000,2.0000,-0.0130,8.5342
28.045,attack,delayed,5.001,0.0000,-8.4798,1.1791,-0.0000,0.0000,-0.0130,8.5632,0.0000,-6.4088,1.1732,-0.0000,2.0000,-0.0130,8.4920
28.085,attack,delayed,5.001,0.0000,-8.4798,1.1791,-0.0000,0.0000,-0.0130,8.5632,0.0000,-6.4088,1.1732,-0.0000,2.0000,-0.0130,8.4920
28.125,attack,delayed,5.001,0.0000,-8.4798,1.1791,-0.0000,0.0000,-0.0130,8.5632,0.0000,-6.4051,1.1864,-0.0000,2.0000,-0.0130,8.4903
28.165,attack,delayed,5.001,0.0000,-8.3873,1.1626,-0.0000,0.0000,-0.0130,8.4693,0.0000,-6.4051,1.1864,-0.0000,2.0000,-0.0130,8.4903
28.205,attack,delayed,5.001,0.0000,-8.3873,1.1626,-0.0000,0.0000,-0.0130,8.4693,0.0000,-6.4051,1.1864,-0.0000,2.0000,-0.0130,8.4903
28.246,attack,delayed,5.002,0.0000,-8.3048,1.1735,-0.0000,0.0000,-0.0130,8.3892,0.0000,-6.3346,1.1679,-0.0000,2.0000,-0.0130,8.4178
28.285,attack,delayed,5.036,0.0000,-8.3048,1.1735,-0.0000,0.0000,-0.0130,8.3892,0.0000,-6.3346,1.1679,-0.0000,2.0000,-0.0130,8.4178
28.325,attack,delayed,5.002,0.0000,-8.3048,1.1735,-0.0000,0.0000,-0.0130,8.3892,0.0000,-6.3350,1.1759,-0.0000,2.0000,-0.0130,8.4193
28.365,attack,delayed,5.001,0.0000,-8.3186,1.1720,-0.0000,0.0000,-0.0130,8.4025,0.0000,-6.3350,1.1759,-0.0000,2.0000,-0.0130,8.4193
28.405,attack,delayed,5.003,0.0000,-8.3186,1.1720,-0.0000,0.0000,-0.0130,8.4025,0.0000,-6.3350,1.1759,-0.0000,2.0000,-0.0130,8.4193
28.445,attack,delayed,5.001,0.0000,-8.3740,1.1745,-0.0000,0.0000,-0.0130,8.4578,0.0000,-6.3633,1.1742,-0.0000,2.0000,-0.0130,8.4471
28.485,attack,delayed,5.002,0.0000,-8.3740,1.1745,-0.0000,0.0000,-0.0130,8.4578,0.0000,-6.3633,1.1742,-0.0000,2.0000,-0.0130,8.4471
28.525,attack,delayed,5.002,0.0000,-8.3740,1.1745,-0.0000,0.0000,-0.0130,8.4578,0.0000,-6.4348,1.1793,-0.0000,2.0000,-0.0130,8.5186
28.565,attack,delayed,5.000,0.0000,-8.3305,1.1864,-0.0000,0.0000,-0.0130,8.4164,0.0000,-6.4348,1.1793,-0.0000,2.0000,-0.0130,8.5186
28.605,attack,delayed,5.002,0.0000,-8.3305,1.1864,-0.0000,0.0000,-0.0130,8.4164,0.0000,-6.4348,1.1793,-0.0000,2.0000,-0.0130,8.5186
28.645,attack,delayed,5.002,0.0000,-8.3846,1.1961,-0.0000,0.0000,-0.0130,8.4714,0.0000,-6.3531,1.2007,-0.0000,2.0000,-0.0130,8.4408
28.685,attack,delayed,5.002,0.0000,-8.3846,1.1961,-0.0000,0.0000,-0.0130,8.4714,0.0000,-6.3531,1.2007,-0.0000,2.0000,-0.0130,8.4408
28.725,attack,delayed,5.002,0.0000,-8.3846,1.1961,-0.0000,0.0000,-0.0130,8.4714,0.0000,-6.3541,1.1983,-0.0000,2.0000,-0.0130,8.4414
28.765,attack,delayed,5.002,0.0000,-8.3387,1.1940,-0.0000,0.0000,-0.0130,8.4256,0.0000,-6.3541,1.1983,-0.0000,2.0000,-0.0130,8.4414
28.805,attack,delayed,5.001,0.0000,-8.3387,1.1940,-0.0000,0.0000,-0.0130,8.4256,0.0000,-6.3541,1.1983,-0.0000,2.0000,-0.0130,8.4414
28.845,attack,delayed,5.002,0.0000,-8.3702,1.2164,-0.0000,0.0000,-0.0130,8.4601,0.0000,-6.4013,1.2044,-0.0000,2.0000,-0.0130,8.4891
28.885,attack,delayed,5.002,0.0000,-8.3702,1.2164,-0.0000,0.0000,-0.0130,8.4601,0.0000,-6.4013,1.2044,-0.0000,2.0000,-0.0130,8.4891
28.925,attack,delayed,5.000,0.0000,-8.3702,1.2164,-0.0000,0.0000,-0.0130,8.4601,0.0000,-6.4401,1.2185,-0.0000,2.0000,-0.0130,8.5295
28.965,attack,delayed,5.001,0.0000,-8.4592,1.2069,-0.0000,0.0000,-0.0130,8.5467,0.0000,-6.4401,1.2185,-0.0000,2.0000,-0.0130,8.5295
29.006,attack,delayed,5.003,0.0000,-8.4592,1.2069,-0.0000,0.0000,-0.0130,8.5467,0.0000,-6.4401,1.2185,-0.0000,2.0000,-0.0130,8.5295
29.045,attack,delayed,5.036,0.0000,-8.5162,1.2087,-0.0000,0.0000,-0.0130,8.6034,0.0000,-6.4349,1.2188,-0.0000,2.0000,-0.0130,8.5243
29.085,attack,delayed,5.002,0.0000,-8.5162,1.2087,-0.0000,0.0000,-0.0130,8.6034,0.0000,-6.4349,1.2188,-0.0000,2.0000,-0.0130,8.5243
29.125,attack,delayed,5.001,0.0000,-8.5162,1.2087,-0.0000,0.0000,-0.0130,8.6034,0.0000,-6.4909,1.2252,-0.0000,2.0000,-0.0130,8.5807
29.165,attack,delayed,5.001,0.0000,-8.4802,1.2127,-0.0000,0.0000,-0.0130,8.5684,0.0000,-6.4909,1.2252,-0.0000,2.0000,-0.0130,8.5807
29.205,attack,delayed,5.001,0.0000,-8.4802,1.2127,-0.0000,0.0000,-0.0130,8.5684,0.0000,-6.4909,1.2252,-0.0000,2.0000,-0.0130,8.5807
29.245,attack,delayed,5.001,0.0000,-8.4912,1.2216,-0.0000,0.0000,-0.0130,8.5805,0.0000,-6.5473,1.2299,-0.0000,2.0000,-0.0130,8.6372
29.285,attack,delayed,5.001,0.0000,-8.4912,1.2216,-0.0000,0.0000,-0.0130,8.5805,0.0000,-6.5473,1.2299,-0.0000,2.0000,-0.0130,8.6372
29.325,attack,delayed,5.002,0.0000,-8.4912,1.2216,-0.0000,0.0000,-0.0130,8.5805,0.0000,-6.4803,1.2231,-0.0000,2.0000,-0.0130,8.5699
29.365,attack,delayed,5.001,0.0000,-8.4720,1.2215,-0.0000,0.0000,-0.0130,8.5615,0.0000,-6.4803,1.2231,-0.0000,2.0000,-0.0130,8.5699
29.405,attack,delayed,5.002,0.0000,-8.4720,1.2215,-0.0000,0.0000,-0.0130,8.5615,0.0000,-6.4803,1.2231,-0.0000,2.0000,-0.0130,8.5699
29.445,attack,delayed,5.000,0.0000,-8.5009,1.2192,-0.0000,0.0000,-0.0130,8.5897,0.0000,-6.5136,1.2071,-0.0000,2.0000,-0.0130,8.6006
29.485,attack,delayed,5.003,0.0000,-8.5009,1.2192,-0.0000,0.0000,-0.0130,8.5897,0.0000,-6.5136,1.2071,-0.0000,2.0000,-0.0130,8.6006
29.526,attack,delayed,5.002,0.0000,-8.5009,1.2192,-0.0000,0.0000,-0.0130,8.5897,0.0000,-6.4960,1.2083,-0.0000,2.0000,-0.0130,8.5833
29.566,attack,delayed,5.002,0.0000,-8.5283,1.2208,-0.0000,0.0000,-0.0130,8.6171,0.0000,-6.4960,1.2083,-0.0000,2.0000,-0.0130,8.5833
29.605,attack,delayed,5.001,0.0000,-8.5283,1.2208,-0.0000,0.0000,-0.0130,8.6171,0.0000,-6.4960,1.2083,-0.0000,2.0000,-0.0130,8.5833
29.645,attack,delayed,5.002,0.0000,-8.4045,1.2362,-0.0000,0.0000,-0.0130,8.4968,0.0000,-6.5404,1.2208,-0.0000,2.0000,-0.0130,8.6291
29.685,attack,delayed,5.002,0.0000,-8.4045,1.2362,-0.0000,0.0000,-0.0130,8.4968,0.0000,-6.5404,1.2208,-0.0000,2.0000,-0.0130,8.6291
29.725,attack,delayed,5.001,0.0000,-8.4045,1.2362,-0.0000,0.0000,-0.0130,8.4968,0.0000,-6.4840,1.2319,-0.0000,2.0000,-0.0130,8.5749
29.765,attack,delayed,5.001,0.0000,-8.4913,1.2097,-0.0000,0.0000,-0.0130,8.5789,0.0000,-6.4840,1.2319,-0.0000,2.0000,-0.0130,8.5749
29.805,attack,delayed,5.002,0.0000,-8.4913,1.2097,-0.0000,0.0000,-0.0130,8.5789,0.0000,-6.4840,1.2319,-0.0000,2.0000,-0.0130,8.5749
29.845,attack,delayed,5.000,0.0000,-8.5117,1.2004,-0.0000,0.0000,-0.0130,8.5978,0.0000,-6.5173,1.2056,-0.0000,2.0000,-0.0130,8.6040
29.885,attack,delayed,5.002,0.0000,-8.5117,1.2004,-0.0000,0.0000,-0.0130,8.5978,0.0000,-6.5173,1.2056,-0.0000,2.0000,-0.0130,8.6040
29.926,attack,delayed,5.003,0.0000,-8.5117,1.2004,-0.0000,0.0000,-0.0130,8.5978,0.0000,-6.5223,1.1995,-0.0000,2.0000,-0.0130,8.6081
29.966,attack,delayed,5.002,0.0000,-8.4812,1.2009,-0.0000,0.0000,-0.0130,8.5677,0.0000,-6.5223,1.1995,-0.0000,2.0000,-0.0130,8.6081
