t_s,num_ghosts,phase,px4_1_est_x,px4_1_est_y,px4_1_est_z,px4_1_gt_x,px4_1_gt_y,px4_1_gt_z,px4_1_error_m,px4_3_est_x,px4_3_est_y,px4_3_est_z,px4_3_gt_x,px4_3_gt_y,px4_3_gt_z,px4_3_error_m,px4_4_est_x,px4_4_est_y,px4_4_est_z,px4_4_gt_x,px4_4_gt_y,px4_4_gt_z,px4_4_error_m
76.367,3,attack,-0.0000,0.2255,-0.4539,-0.0000,0.0000,-0.0130,0.4952,-0.0000,2.2218,-0.4616,-0.0000,2.0000,-0.0130,0.5005,-0.0000,3.1971,-0.4669,-0.0000,3.0000,-0.0130,0.4948
76.463,3,attack,-0.0000,0.3101,-0.4427,-0.0000,0.0000,-0.0130,0.5299,-0.0000,2.2481,-0.4313,-0.0000,2.0000,-0.0130,0.4864,-0.0000,3.2749,-0.4350,-0.0000,3.0000,-0.0130,0.5037
76.564,3,attack,-0.0000,0.2482,-0.4316,-0.0000,0.0000,-0.0130,0.4867,-0.0000,2.2179,-0.4291,-0.0000,2.0000,-0.0130,0.4697,-0.0000,3.2170,-0.4310,-0.0000,3.0000,-0.0130,0.4710
76.665,3,attack,-0.0000,0.1755,-0.4266,-0.0000,0.0000,-0.0130,0.4493,-0.0000,2.2215,-0.4423,-0.0000,2.0000,-0.0130,0.4831,-0.0000,3.1999,-0.4454,-0.0000,3.0000,-0.0130,0.4764
76.767,3,attack,-0.0000,0.2387,-0.4548,-0.0000,0.0000,-0.0130,0.5022,-0.0000,2.2664,-0.4469,-0.0000,2.0000,-0.0130,0.5092,-0.0000,3.2393,-0.4515,-0.0000,3.0000,-0.0130,0.4995
76.863,3,attack,-0.0000,0.2087,-0.4395,-0.0000,0.0000,-0.0130,0.4748,-0.0000,2.1911,-0.4535,-0.0000,2.0000,-0.0130,0.4802,-0.0000,3.2398,-0.4516,-0.0000,3.0000,-0.0130,0.4999
76.966,3,attack,-0.0000,0.1944,-0.4610,-0.0000,0.0000,-0.0130,0.4884,-0.0000,2.1767,-0.4634,-0.0000,2.0000,-0.0130,0.4838,-0.0000,3.1842,-0.4595,-0.0000,3.0000,-0.0130,0.4830
77.079,3,attack,-0.0000,0.1836,-0.4618,-0.0000,0.0000,-0.0130,0.4849,-0.0000,2.2227,-0.4601,-0.0000,2.0000,-0.0130,0.4995,-0.0000,3.2468,-0.4640,-0.0000,3.0000,-0.0130,0.5141
77.163,3,attack,-0.0000,0.2760,-0.4733,-0.0000,0.0000,-0.0130,0.5367,-0.0000,2.2390,-0.4687,-0.0000,2.0000,-0.0130,0.5146,-0.0000,3.2597,-0.4765,-0.0000,3.0000,-0.0130,0.5313
77.264,3,attack,-0.0000,0.2230,-0.4822,-0.0000,0.0000,-0.0130,0.5194,-0.0000,2.2636,-0.4860,-0.0000,2.0000,-0.0130,0.5415,-0.0000,3.2714,-0.4851,-0.0000,3.0000,-0.0130,0.5446
77.363,3,attack,-0.0000,0.2569,-0.4705,-0.0000,0.0000,-0.0130,0.5247,-0.0000,2.2642,-0.4928,-0.0000,2.0000,-0.0130,0.5477,-0.0000,3.2587,-0.4919,-0.0000,3.0000,-0.0130,0.5444
77.464,3,attack,-0.0000,0.2337,-0.4798,-0.0000,0.0000,-0.0130,0.5221,-0.0000,2.2497,-0.4741,-0.0000,2.0000,-0.0130,0.5244,-0.0000,3.2785,-0.4815,-0.0000,3.0000,-0.0130,0.5451
77.564,3,attack,-0.0000,0.2671,-0.4753,-0.0000,0.0000,-0.0130,0.5339,-0.0000,2.2479,-0.4872,-0.0000,2.0000,-0.0130,0.5350,-0.0000,3.2777,-0.4831,-0.0000,3.0000,-0.0130,0.5460
77.663,3,attack,-0.0000,0.2562,-0.4871,-0.0000,0.0000,-0.0130,0.5389,-0.0000,2.2395,-0.4800,-0.0000,2.0000,-0.0130,0.5249,-0.0000,3.1986,-0.4794,-0.0000,3.0000,-0.0130,0.5069
77.763,3,attack,-0.0000,0.2189,-0.4697,-0.0000,0.0000,-0.0130,0.5065,-0.0000,2.2454,-0.4625,-0.0000,2.0000,-0.0130,0.5122,-0.0000,3.2548,-0.4580,-0.0000,3.0000,-0.0130,0.5128
77.863,3,attack,-0.0000,0.2652,-0.4822,-0.0000,0.0000,-0.0130,0.5390,-0.0000,2.2379,-0.4813,-0.0000,2.0000,-0.0130,0.5252,-0.0000,3.2531,-0.4855,-0.0000,3.0000,-0.0130,0.5360
77.963,3,attack,-0.0000,0.1746,-0.4911,-0.0000,0.0000,-0.0130,0.5090,-0.0000,2.2014,-0.4710,-0.0000,2.0000,-0.0130,0.5003,-0.0000,3.1906,-0.4773,-0.0000,3.0000,-0.0130,0.5019
78.064,3,attack,-0.0000,0.1779,-0.4875,-0.0000,0.0000,-0.0130,0.5068,-0.0000,2.2041,-0.4941,-0.0000,2.0000,-0.0130,0.5226,-0.0000,3.2620,-0.4916,-0.0000,3.0000,-0.0130,0.5457
78.179,3,attack,-0.0000,0.1874,-0.4957,-0.0000,0.0000,-0.0130,0.5178,-0.0000,2.1628,-0.4964,-0.0000,2.0000,-0.0130,0.5101,-0.0000,3.1805,-0.4938,-0.0000,3.0000,-0.0130,0.5136
78.263,3,attack,-0.0000,0.1427,-0.4740,-0.0000,0.0000,-0.0130,0.4826,-0.0000,2.1811,-0.4850,-0.0000,2.0000,-0.0130,0.5056,-0.0000,3.1690,-0.4830,-0.0000,3.0000,-0.0130,0.4995
78.363,3,attack,-0.0000,0.1693,-0.4993,-0.0000,0.0000,-0.0130,0.5149,-0.0000,2.2134,-0.4888,-0.0000,2.0000,-0.0130,0.5214,-0.0000,3.2331,-0.5008,-0.0000,3.0000,-0.0130,0.5406
78.463,3,attack,-0.0000,0.2146,-0.4899,-0.0000,0.0000,-0.0130,0.5230,-0.0000,2.2810,-0.4815,-0.0000,2.0000,-0.0130,0.5463,-0.0000,3.2723,-0.4700,-0.0000,3.0000,-0.0130,0.5320
78.570,3,attack,-0.0000,0.3084,-0.4521,-0.0000,0.0000,-0.0130,0.5366,-0.0000,2.2658,-0.4648,-0.0000,2.0000,-0.0130,0.5242,-0.0000,3.2917,-0.4648,-0.0000,3.0000,-0.0130,0.5377
78.663,3,attack,-0.0000,0.2827,-0.4675,-0.0000,0.0000,-0.0130,0.5353,-0.0000,2.3446,-0.4837,-0.0000,2.0000,-0.0130,0.5834,-0.0000,3.3195,-0.4886,-0.0000,3.0000,-0.0130,0.5730
78.763,3,attack,-0.0000,0.3327,-0.4794,-0.0000,0.0000,-0.0130,0.5729,-0.0000,2.3269,-0.4789,-0.0000,2.0000,-0.0130,0.5691,-0.0000,3.3176,-0.4884,-0.0000,3.0000,-0.0130,0.5717
78.863,3,attack,-0.0000,0.2728,-0.5095,-0.0000,0.0000,-0.0130,0.5665,-0.0000,2.3366,-0.4920,-0.0000,2.0000,-0.0130,0.5855,-0.0000,3.3287,-0.4832,-0.0000,3.0000,-0.0130,0.5737
78.965,3,attack,-0.0000,0.3035,-0.4949,-0.0000,0.0000,-0.0130,0.5695,-0.0000,2.3021,-0.5084,-0.0000,2.0000,-0.0130,0.5802,-0.0000,3.2938,-0.5126,-0.0000,3.0000,-0.0130,0.5796
79.081,3,attack,-0.0000,0.3270,-0.5047,-0.0000,0.0000,-0.0130,0.5905,-0.0000,2.3240,-0.5224,-0.0000,2.0000,-0.0130,0.6037,-0.0000,3.3237,-0.5246,-0.0000,3.0000,-0.0130,0.6054
79.163,3,attack,-0.0000,0.3736,-0.5029,-0.0000,0.0000,-0.0130,0.6161,-0.0000,2.3676,-0.5149,-0.0000,2.0000,-0.0130,0.6221,-0.0000,3.3700,-0.5176,-0.0000,3.0000,-0.0130,0.6257
79.264,3,attack,-0.0000,0.3269,-0.5134,-0.0000,0.0000,-0.0130,0.5977,-0.0000,2.3464,-0.5060,-0.0000,2.0000,-0.0130,0.6025,-0.0000,3.3144,-0.5108,-0.0000,3.0000,-0.0130,0.5887
79.371,3,attack,-0.0000,0.2782,-0.5127,-0.0000,0.0000,-0.0130,0.5719,-0.0000,2.3375,-0.5021,-0.0000,2.0000,-0.0130,0.5942,-0.0000,3.3165,-0.5094,-0.0000,3.0000,-0.0130,0.5886
79.465,3,attack,-0.0000,0.3340,-0.5167,-0.0000,0.0000,-0.0130,0.6044,-0.0000,2.3045,-0.5135,-0.0000,2.0000,-0.0130,0.5858,-0.0000,3.2877,-0.5116,-0.0000,3.0000,-0.0130,0.5757
79.566,3,attack,-0.0000,0.3444,-0.5222,-0.0000,0.0000,-0.0130,0.6147,-0.0000,2.3718,-0.5027,-0.0000,2.0000,-0.0130,0.6148,-0.0000,3.3476,-0.5151,-0.0000,3.0000,-0.0130,0.6107
79.666,3,attack,-0.0000,0.3567,-0.4770,-0.0000,0.0000,-0.0130,0.5853,-0.0000,2.3430,-0.5042,-0.0000,2.0000,-0.0130,0.5991,-0.0000,3.3403,-0.4977,-0.0000,3.0000,-0.0130,0.5922
79.764,3,attack,-0.0000,0.3376,-0.5024,-0.0000,0.0000,-0.0130,0.5945,-0.0000,2.3264,-0.5003,-0.0000,2.0000,-0.0130,0.5865,-0.0000,3.3718,-0.5008,-0.0000,3.0000,-0.0130,0.6134
79.863,3,attack,-0.0000,0.3420,-0.5004,-0.0000,0.0000,-0.0130,0.5954,-0.0000,2.3203,-0.5194,-0.0000,2.0000,-0.0130,0.5992,-0.0000,3.2963,-0.5137,-0.0000,3.0000,-0.0130,0.5818
79.966,3,attack,-0.0000,0.2797,-0.5161,-0.0000,0.0000,-0.0130,0.5756,-0.0000,2.2839,-0.5137,-0.0000,2.0000,-0.0130,0.5756,-0.0000,3.2967,-0.5219,-0.0000,3.0000,-0.0130,0.5891
80.067,3,attack,-0.0000,0.2629,-0.5041,-0.0000,0.0000,-0.0130,0.5571,-0.0000,2.3115,-0.5203,-0.0000,2.0000,-0.0130,0.5953,-0.0000,3.2434,-0.4982,-0.0000,3.0000,-0.0130,0.5429
80.167,3,attack,-0.0000,0.2737,-0.5110,-0.0000,0.0000,-0.0130,0.5683,-0.0000,2.2404,-0.5027,-0.0000,2.0000,-0.0130,0.5455,-0.0000,3.2588,-0.5078,-0.0000,3.0000,-0.0130,0.5584
80.264,3,attack,-0.0000,0.2747,-0.4977,-0.0000,0.0000,-0.0130,0.5571,-0.0000,2.2418,-0.5041,-0.0000,2.0000,-0.0130,0.5474,-0.0000,3.2419,-0.4862,-0.0000,3.0000,-0.0130,0.5314
80.365,3,attack,-0.0000,0.2039,-0.4967,-0.0000,0.0000,-0.0130,0.5250,-0.0000,2.2271,-0.4957,-0.0000,2.0000,-0.0130,0.5335,-0.0000,3.2222,-0.4903,-0.0000,3.0000,-0.0130,0.5265
80.463,3,attack,-0.0000,0.2268,-0.4938,-0.0000,0.0000,-0.0130,0.5316,-0.0000,2.2100,-0.4947,-0.0000,2.0000,-0.0130,0.5255,-0.0000,3.2601,-0.4669,-0.0000,3.0000,-0.0130,0.5231
80.574,3,attack,-0.0000,0.2324,-0.4840,-0.0000,0.0000,-0.0130,0.5252,-0.0000,2.2566,-0.4824,-0.0000,2.0000,-0.0130,0.5350,-0.0000,3.2339,-0.4879,-0.0000,3.0000,-0.0130,0.5294
80.663,3,attack,-0.0000,0.2558,-0.4754,-0.0000,0.0000,-0.0130,0.5284,-0.0000,2.2357,-0.4757,-0.0000,2.0000,-0.0130,0.5193,-0.0000,3.2737,-0.4766,-0.0000,3.0000,-0.0130,0.5384
80.763,3,attack,-0.0000,0.1943,-0.4996,-0.0000,0.0000,-0.0130,0.5239,-0.0000,2.2755,-0.4816,-0.0000,2.0000,-0.0130,0.5436,-0.0000,3.2900,-0.4939,-0.0000,3.0000,-0.0130,0.5616
80.866,3,attack,-0.0000,0.1778,-0.5015,-0.0000,0.0000,-0.0130,0.5199,-0.0000,2.2523,-0.4967,-0.0000,2.0000,-0.0130,0.5456,-0.0000,3.2172,-0.4690,-0.0000,3.0000,-0.0130,0.5051
80.963,3,attack,-0.0000,0.2787,-0.4809,-0.0000,0.0000,-0.0130,0.5446,-0.0000,2.3251,-0.4566,-0.0000,2.0000,-0.0130,0.5499,-0.0000,3.2659,-0.4557,-0.0000,3.0000,-0.0130,0.5164
81.071,3,attack,-0.0000,0.2572,-0.4611,-0.0000,0.0000,-0.0130,0.5167,-0.0000,2.2899,-0.4568,-0.0000,2.0000,-0.0130,0.5301,-0.0000,3.2963,-0.4672,-0.0000,3.0000,-0.0130,0.5423
81.166,3,attack,-0.0000,0.2775,-0.4487,-0.0000,0.0000,-0.0130,0.5166,-0.0000,2.2742,-0.4525,-0.0000,2.0000,-0.0130,0.5180,-0.0000,3.3136,-0.4635,-0.0000,3.0000,-0.0130,0.5489
81.263,3,attack,-0.0000,0.3302,-0.4728,-0.0000,0.0000,-0.0130,0.5661,-0.0000,2.3284,-0.4657,-0.0000,2.0000,-0.0130,0.5593,-0.0000,3.3583,-0.4765,-0.0000,3.0000,-0.0130,0.5859
81.363,3,attack,-0.0000,0.3496,-0.4658,-0.0000,0.0000,-0.0130,0.5721,-0.0000,2.3543,-0.4576,-0.0000,2.0000,-0.0130,0.5685,-0.0000,3.3705,-0.4720,-0.0000,3.0000,-0.0130,0.5899
81.468,3,attack,-0.0000,0.3517,-0.4640,-0.0000,0.0000,-0.0130,0.5719,-0.0000,2.4003,-0.4787,-0.0000,2.0000,-0.0130,0.6141,-0.0000,3.3792,-0.4821,-0.0000,3.0000,-0.0130,0.6032
81.564,3,attack,-0.0000,0.3872,-0.4790,-0.0000,0.0000,-0.0130,0.6059,-0.0000,2.3800,-0.4942,-0.0000,2.0000,-0.0130,0.6132,-0.0000,3.3657,-0.4893,-0.0000,3.0000,-0.0130,0.6005
81.663,3,attack,-0.0000,0.4273,-0.4658,-0.0000,0.0000,-0.0130,0.6226,-0.0000,2.3917,-0.4699,-0.0000,2.0000,-0.0130,0.6018,-0.0000,3.4032,-0.4730,-0.0000,3.0000,-0.0130,0.6117
81.766,3,attack,-0.0000,0.3983,-0.4815,-0.0000,0.0000,-0.0130,0.6150,-0.0000,2.4366,-0.4764,-0.0000,2.0000,-0.0130,0.6367,-0.0000,3.4098,-0.4513,-0.0000,3.0000,-0.0130,0.6000
81.863,3,attack,-0.0000,0.4765,-0.4794,-0.0000,0.0000,-0.0130,0.6667,-0.0000,2.4568,-0.4857,-0.0000,2.0000,-0.0130,0.6573,-0.0000,3.4395,-0.4879,-0.0000,3.0000,-0.0130,0.6471
81.963,3,attack,-0.0000,0.4875,-0.4925,-0.0000,0.0000,-0.0130,0.6838,-0.0000,2.4338,-0.4961,-0.0000,2.0000,-0.0130,0.6493,-0.0000,3.4290,-0.5011,-0.0000,3.0000,-0.0130,0.6498
82.070,3,attack,-0.0000,0.4000,-0.4823,-0.0000,0.0000,-0.0130,0.6167,-0.0000,2.4485,-0.4873,-0.0000,2.0000,-0.0130,0.6528,-0.0000,3.4339,-0.4840,-0.0000,3.0000,-0.0130,0.6404
82.163,3,attack,-0.0000,0.4977,-0.5005,-0.0000,0.0000,-0.0130,0.6967,-0.0000,2.4763,-0.4921,-0.0000,2.0000,-0.0130,0.6756,-0.0000,3.4547,-0.4967,-0.0000,3.0000,-0.0130,0.6639
82.263,3,attack,-0.0000,0.4897,-0.4816,-0.0000,0.0000,-0.0130,0.6778,-0.0000,2.4798,-0.4770,-0.0000,2.0000,-0.0130,0.6675,-0.0000,3.4526,-0.4934,-0.0000,3.0000,-0.0130,0.6600
82.365,3,attack,-0.0000,0.4365,-0.4692,-0.0000,0.0000,-0.0130,0.6314,-0.0000,2.4268,-0.4948,-0.0000,2.0000,-0.0130,0.6436,-0.0000,3.4061,-0.4907,-0.0000,3.0000,-0.0130,0.6269
82.464,3,attack,-0.0000,0.4041,-0.4808,-0.0000,0.0000,-0.0130,0.6182,-0.0000,2.3800,-0.4891,-0.0000,2.0000,-0.0130,0.6092,-0.0000,3.4716,-0.4959,-0.0000,3.0000,-0.0130,0.6750
82.568,3,attack,-0.0000,0.4246,-0.4938,-0.0000,0.0000,-0.0130,0.6415,-0.0000,2.4355,-0.4821,-0.0000,2.0000,-0.0130,0.6401,-0.0000,3.4218,-0.4924,-0.0000,3.0000,-0.0130,0.6385
82.678,3,attack,-0.0000,0.4074,-0.4878,-0.0000,0.0000,-0.0130,0.6256,-0.0000,2.4139,-0.4770,-0.0000,2.0000,-0.0130,0.6218,-0.0000,3.4132,-0.4722,-0.0000,3.0000,-0.0130,0.6178
82.765,3,attack,-0.0000,0.3764,-0.4685,-0.0000,0.0000,-0.0130,0.5909,-0.0000,2.3510,-0.4802,-0.0000,2.0000,-0.0130,0.5844,-0.0000,3.3767,-0.4787,-0.0000,3.0000,-0.0130,0.5990
82.865,3,attack,-0.0000,0.3441,-0.4811,-0.0000,0.0000,-0.0130,0.5810,-0.0000,2.3479,-0.4758,-0.0000,2.0000,-0.0130,0.5790,-0.0000,3.3603,-0.4693,-0.0000,3.0000,-0.0130,0.5814
82.963,3,attack,-0.0000,0.3198,-0.4517,-0.0000,0.0000,-0.0130,0.5429,-0.0000,2.2966,-0.4607,-0.0000,2.0000,-0.0130,0.5371,-0.0000,3.3141,-0.4628,-0.0000,3.0000,-0.0130,0.5486
83.070,3,attack,-0.0000,0.3413,-0.4518,-0.0000,0.0000,-0.0130,0.5559,-0.0000,2.3320,-0.4539,-0.0000,2.0000,-0.0130,0.5520,-0.0000,3.3914,-0.4641,-0.0000,3.0000,-0.0130,0.5973
83.164,3,attack,-0.0000,0.3696,-0.4553,-0.0000,0.0000,-0.0130,0.5763,-0.0000,2.3549,-0.4602,-0.0000,2.0000,-0.0130,0.5709,-0.0000,3.3678,-0.4637,-0.0000,3.0000,-0.0130,0.5818
83.263,3,attack,-0.0000,0.3645,-0.4540,-0.0000,0.0000,-0.0130,0.5722,-0.0000,2.2941,-0.4509,-0.0000,2.0000,-0.0130,0.5275,-0.0000,3.3259,-0.4552,-0.0000,3.0000,-0.0130,0.5493
83.363,3,attack,-0.0000,0.3493,-0.4319,-0.0000,0.0000,-0.0130,0.5455,-0.0000,2.3340,-0.4229,-0.0000,2.0000,-0.0130,0.5288,-0.0000,3.3317,-0.4345,-0.0000,3.0000,-0.0130,0.5364
83.463,3,attack,-0.0000,0.3791,-0.4240,-0.0000,0.0000,-0.0130,0.5591,-0.0000,2.3175,-0.4279,-0.0000,2.0000,-0.0130,0.5224,-0.0000,3.3126,-0.4283,-0.0000,3.0000,-0.0130,0.5198
83.565,3,attack,-0.0000,0.3479,-0.4139,-0.0000,0.0000,-0.0130,0.5308,-0.0000,2.3836,-0.4136,-0.0000,2.0000,-0.0130,0.5547,-0.0000,3.3423,-0.4212,-0.0000,3.0000,-0.0130,0.5327
83.663,3,attack,-0.0000,0.3349,-0.4382,-0.0000,0.0000,-0.0130,0.5412,-0.0000,2.3513,-0.4192,-0.0000,2.0000,-0.0130,0.5370,-0.0000,3.3499,-0.4208,-0.0000,3.0000,-0.0130,0.5373
83.763,3,attack,-0.0000,0.3699,-0.4237,-0.0000,0.0000,-0.0130,0.5527,-0.0000,2.3340,-0.4270,-0.0000,2.0000,-0.0130,0.5319,-0.0000,3.3374,-0.4292,-0.0000,3.0000,-0.0130,0.5358
83.864,3,attack,-0.0000,0.3590,-0.4256,-0.0000,0.0000,-0.0130,0.5469,-0.0000,2.4105,-0.4238,-0.0000,2.0000,-0.0130,0.5807,-0.0000,3.3848,-0.4082,-0.0000,3.0000,-0.0130,0.5516
83.963,3,attack,-0.0000,0.3892,-0.4208,-0.0000,0.0000,-0.0130,0.5638,-0.0000,2.4200,-0.4276,-0.0000,2.0000,-0.0130,0.5901,-0.0000,3.4738,-0.4359,-0.0000,3.0000,-0.0130,0.6351
84.066,3,attack,-0.0000,0.3697,-0.4646,-0.0000,0.0000,-0.0130,0.5836,-0.0000,2.3663,-0.4421,-0.0000,2.0000,-0.0130,0.5642,-0.0000,3.4003,-0.4415,-0.0000,3.0000,-0.0130,0.5864
84.163,3,attack,-0.0000,0.4227,-0.4526,-0.0000,0.0000,-0.0130,0.6099,-0.0000,2.3923,-0.4452,-0.0000,2.0000,-0.0130,0.5837,-0.0000,3.4053,-0.4456,-0.0000,3.0000,-0.0130,0.5928
84.264,3,attack,-0.0000,0.3741,-0.4404,-0.0000,0.0000,-0.0130,0.5679,-0.0000,2.3692,-0.4527,-0.0000,2.0000,-0.0130,0.5742,-0.0000,3.3821,-0.4567,-0.0000,3.0000,-0.0130,0.5856
84.363,3,attack,-0.0000,0.3539,-0.4578,-0.0000,0.0000,-0.0130,0.5684,-0.0000,2.4264,-0.4554,-0.0000,2.0000,-0.0130,0.6144,-0.0000,3.4288,-0.4581,-0.0000,3.0000,-0.0130,0.6181
84.463,3,attack,-0.0000,0.4036,-0.4168,-0.0000,0.0000,-0.0130,0.5709,-0.0000,2.4652,-0.4387,-0.0000,2.0000,-0.0130,0.6306,-0.0000,3.4289,-0.4408,-0.0000,3.0000,-0.0130,0.6058
84.572,3,attack,-0.0000,0.4090,-0.4334,-0.0000,0.0000,-0.0130,0.5866,-0.0000,2.4327,-0.4337,-0.0000,2.0000,-0.0130,0.6035,-0.0000,3.4069,-0.4264,-0.0000,3.0000,-0.0130,0.5801
84.663,3,attack,-0.0000,0.4533,-0.4524,-0.0000,0.0000,-0.0130,0.6314,-0.0000,2.4433,-0.4373,-0.0000,2.0000,-0.0130,0.6136,-0.0000,3.4100,-0.4356,-0.0000,3.0000,-0.0130,0.5888
84.764,3,attack,-0.0000,0.4574,-0.4434,-0.0000,0.0000,-0.0130,0.6281,-0.0000,2.3618,-0.4375,-0.0000,2.0000,-0.0130,0.5578,-0.0000,3.3782,-0.4461,-0.0000,3.0000,-0.0130,0.5750
84.863,3,attack,-0.0000,0.3756,-0.4371,-0.0000,0.0000,-0.0130,0.5665,-0.0000,2.4086,-0.4334,-0.0000,2.0000,-0.0130,0.5863,-0.0000,3.4018,-0.4261,-0.0000,3.0000,-0.0130,0.5763
84.964,3,attack,-0.0000,0.3832,-0.4108,-0.0000,0.0000,-0.0130,0.5523,-0.0000,2.3929,-0.4150,-0.0000,2.0000,-0.0130,0.5621,-0.0000,3.3560,-0.4020,-0.0000,3.0000,-0.0130,0.5273
85.065,3,attack,-0.0000,0.4575,-0.3969,-0.0000,0.0000,-0.0130,0.5972,-0.0000,2.4157,-0.3861,-0.0000,2.0000,-0.0130,0.5586,-0.0000,3.4376,-0.4062,-0.0000,3.0000,-0.0130,0.5882
85.163,3,attack,-0.0000,0.3994,-0.4140,-0.0000,0.0000,-0.0130,0.5660,-0.0000,2.3940,-0.3975,-0.0000,2.0000,-0.0130,0.5505,-0.0000,3.3792,-0.3997,-0.0000,3.0000,-0.0130,0.5416
85.264,3,attack,-0.0000,0.4357,-0.3988,-0.0000,0.0000,-0.0130,0.5820,-0.0000,2.3673,-0.3989,-0.0000,2.0000,-0.0130,0.5327,-0.0000,3.3911,-0.4060,-0.0000,3.0000,-0.0130,0.5544
85.363,3,attack,-0.0000,0.4373,-0.3958,-0.0000,0.0000,-0.0130,0.5812,-0.0000,2.3890,-0.3947,-0.0000,2.0000,-0.0130,0.5450,-0.0000,3.4039,-0.3970,-0.0000,3.0000,-0.0130,0.5573
85.467,3,attack,-0.0000,0.4021,-0.4084,-0.0000,0.0000,-0.0130,0.5639,-0.0000,2.4066,-0.4042,-0.0000,2.0000,-0.0130,0.5642,-0.0000,3.3947,-0.3863,-0.0000,3.0000,-0.0130,0.5432
85.563,3,attack,-0.0000,0.4079,-0.3823,-0.0000,0.0000,-0.0130,0.5502,-0.0000,2.4222,-0.3916,-0.0000,2.0000,-0.0130,0.5671,-0.0000,3.4468,-0.4003,-0.0000,3.0000,-0.0130,0.5913
85.662,3,attack,-0.0000,0.4283,-0.3882,-0.0000,0.0000,-0.0130,0.5694,-0.0000,2.4369,-0.3846,-0.0000,2.0000,-0.0130,0.5736,-0.0000,3.4479,-0.3755,-0.0000,3.0000,-0.0130,0.5762
85.763,3,attack,-0.0000,0.4708,-0.3807,-0.0000,0.0000,-0.0130,0.5973,-0.0000,2.4327,-0.3820,-0.0000,2.0000,-0.0130,0.5687,-0.0000,3.4922,-0.3863,-0.0000,3.0000,-0.0130,0.6178
85.863,3,attack,-0.0000,0.4601,-0.3975,-0.0000,0.0000,-0.0130,0.5996,-0.0000,2.4657,-0.3963,-0.0000,2.0000,-0.0130,0.6031,-0.0000,3.4408,-0.4042,-0.0000,3.0000,-0.0130,0.5893
85.964,3,attack,-0.0000,0.4501,-0.4091,-0.0000,0.0000,-0.0130,0.5996,-0.0000,2.4110,-0.4134,-0.0000,2.0000,-0.0130,0.5738,-0.0000,3.4580,-0.4109,-0.0000,3.0000,-0.0130,0.6067
86.067,3,attack,-0.0000,0.4228,-0.4173,-0.0000,0.0000,-0.0130,0.5850,-0.0000,2.4131,-0.4032,-0.0000,2.0000,-0.0130,0.5683,-0.0000,3.4530,-0.4170,-0.0000,3.0000,-0.0130,0.6069
86.163,3,attack,-0.0000,0.4404,-0.4039,-0.0000,0.0000,-0.0130,0.5889,-0.0000,2.3806,-0.4098,-0.0000,2.0000,-0.0130,0.5499,-0.0000,3.3940,-0.4051,-0.0000,3.0000,-0.0130,0.5558
86.266,3,attack,-0.0000,0.3753,-0.4094,-0.0000,0.0000,-0.0130,0.5459,-0.0000,2.3996,-0.4078,-0.0000,2.0000,-0.0130,0.5618,-0.0000,3.3259,-0.3930,-0.0000,3.0000,-0.0130,0.5006
86.367,3,attack,-0.0000,0.4589,-0.3982,-0.0000,0.0000,-0.0130,0.5992,-0.0000,2.4551,-0.3935,-0.0000,2.0000,-0.0130,0.5932,-0.0000,3.4092,-0.4062,-0.0000,3.0000,-0.0130,0.5675
86.464,3,attack,-0.0000,0.4032,-0.4051,-0.0000,0.0000,-0.0130,0.5624,-0.0000,2.3828,-0.3903,-0.0000,2.0000,-0.0130,0.5375,-0.0000,3.4281,-0.4059,-0.0000,3.0000,-0.0130,0.5811
86.574,3,attack,-0.0000,0.3979,-0.3975,-0.0000,0.0000,-0.0130,0.5534,-0.0000,2.3728,-0.4043,-0.0000,2.0000,-0.0130,0.5404,-0.0000,3.3765,-0.3745,-0.0000,3.0000,-0.0130,0.5219
86.663,3,attack,-0.0000,0.3763,-0.3944,-0.0000,0.0000,-0.0130,0.5358,-0.0000,2.3583,-0.3854,-0.0000,2.0000,-0.0130,0.5168,-0.0000,3.3921,-0.3898,-0.0000,3.0000,-0.0130,0.5438
86.763,3,attack,-0.0000,0.2828,-0.3780,-0.0000,0.0000,-0.0130,0.4617,-0.0000,2.2954,-0.3859,-0.0000,2.0000,-0.0130,0.4757,-0.0000,3.3392,-0.3911,-0.0000,3.0000,-0.0130,0.5079
86.863,3,attack,-0.0000,0.3270,-0.3850,-0.0000,0.0000,-0.0130,0.4953,-0.0000,2.3326,-0.3993,-0.0000,2.0000,-0.0130,0.5097,-0.0000,3.3343,-0.4081,-0.0000,3.0000,-0.0130,0.5176
86.972,3,attack,-0.0000,0.3560,-0.4176,-0.0000,0.0000,-0.0130,0.5389,-0.0000,2.3175,-0.4205,-0.0000,2.0000,-0.0130,0.5166,-0.0000,3.3550,-0.4091,-0.0000,3.0000,-0.0130,0.5318
87.069,3,attack,-0.0000,0.3319,-0.4036,-0.0000,0.0000,-0.0130,0.5126,-0.0000,2.3108,-0.4132,-0.0000,2.0000,-0.0130,0.5067,-0.0000,3.3532,-0.4150,-0.0000,3.0000,-0.0130,0.5351
87.163,3,attack,-0.0000,0.2971,-0.4155,-0.0000,0.0000,-0.0130,0.5003,-0.0000,2.3879,-0.4120,-0.0000,2.0000,-0.0130,0.5564,-0.0000,3.3014,-0.4229,-0.0000,3.0000,-0.0130,0.5087
